District,Block,CultLand,CropCultLand,CropTillageDate,CropTillageDepth,CropEstMethod,RcNursEstDate,SeedingSowingTransplanting,SeedlingsPerPit,TransplantingIrrigationHours,TransplantingIrrigationSource,TransplantingIrrigationPowerSource,TransIrriCost,StandingWater,Ganaura,CropOrgFYM,PCropSolidOrgFertAppMethod,NoFertilizerAppln,BasalDAP,BasalUrea,MineralFertAppMethod,1tdUrea,1appDaysUrea,2tdUrea,2appDaysUrea,MineralFertAppMethod.1,Harv_method,Harv_date,Harv_hand_rent,Threshing_date,Threshing_method,Residue_length,Residue_perc,Stubble_use,Acre,LandPreparationMethodFourWheelTracRotavator,LandPreparationMethodOther,LandPreparationMethodTractorPlough,LandPreparationMethodWetTillagePuddling,NursDetFactorIrrigWaterAvailability,NursDetFactorLabourAvailability,NursDetFactorPreMonsoonShowers,NursDetFactorSeedAvailability,TransDetFactorIrrigWaterAvailability,TransDetFactorLaborAvailability,TransDetFactorRainArrival,TransDetFactorSeedlingAge,OrgFertilizersGanaura,OrgFertilizersGhanajeevamrit,OrgFertilizersPoultryManure,OrgFertilizersPranamrit,OrgFertilizersVermiCompost,CropbasalFertsNPK,CropbasalFertsNPKS,CropbasalFertsOther,CropbasalFertsSSP,CropbasalFertsUrea,FirstTopDressFertNPKS,FirstTopDressFertOther,FirstTopDressFertSSP,FirstTopDressFertUrea,Yield
Jamui,Jamui,90,90,2022-07-21,4,Manual_PuddledRandom,2022-06-19,2022-07-28,4.0,5.0,Boring,Diesel,1000.0,4.0,7.0,,Broadcasting,3,,,Broadcasting,2.0,30.0,1.0,60.0,Broadcasting,hand,2022-11-23,90.0,2023-01-25,hand,29,10,plowed_in_soil,0.4545454545454545,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,,,,,False,False,False,True,600
Jamui,Khaira,30,30,2022-07-21,4,Manual_PuddledRandom,2022-07-04,2022-07-27,4.0,4.0,Canal,,,8.0,,3.0,SoilApplied,3,10.0,,Broadcasting,15.0,25.0,10.0,68.0,Broadcasting,hand,2022-11-08,130.0,2022-12-23,machine,28,10,plowed_in_soil,0.4545454545454545,False,False,True,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,800
Gaya,Gurua,30,30,2022-07-20,7,Manual_PuddledRandom,2022-07-01,2022-07-27,2.0,4.0,Boring,Electric,120.0,2.0,1.0,,Broadcasting,1,5.0,,Broadcasting,,,,,,hand,2022-11-22,80.0,2022-12-31,machine,30,10,plowed_in_soil,0.2222222222222222,True,False,True,False,True,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,,,,,492
Vaishali,Mahua,10,10,2022-06-15,4,Manual_PuddledRandom,2022-06-17,2022-07-14,1.0,3.0,Pond,Electric,750.0,2.0,,2.0,SoilApplied,3,10.0,10.0,Broadcasting,10.0,18.0,10.0,50.0,Broadcasting,hand,2022-11-02,200.0,2022-11-12,hand,30,10,plowed_in_soil,0.2272727272727273,True,False,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,450
Nalanda,Rajgir,40,40,2022-07-12,5,LineSowingAfterTillage,2022-06-13,2022-07-14,,8.0,Boring,Electric,240.0,5.0,1.0,,SoilApplied,2,30.0,15.0,Broadcasting,30.0,20.0,,,Broadcasting,hand,2022-11-09,150.0,2022-11-10,hand,25,10,plowed_in_soil,0.46875,False,False,True,True,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,False,False,True,1460
Jamui,Khaira,20,20,2022-07-18,3,Manual_PuddledRandom,2022-06-28,2022-07-24,3.0,3.0,Canal,,,12.0,,,,1,18.0,24.0,Broadcasting,,,,,,hand,2022-11-23,100.0,2022-12-21,machine,25,10,plowed_in_soil,0.5454545454545454,False,False,True,False,True,False,False,True,True,True,True,False,,,,,,False,False,False,False,True,,,,,1000
Vaishali,Garoul,30,10,2022-07-18,6,Manual_PuddledRandom,2022-07-01,2022-08-04,1.0,3.0,Boring,Diesel,,3.0,,35.0,SoilApplied,2,10.0,,SoilApplied,10.0,30.0,,,Broadcasting,hand,2022-10-28,1000.0,2022-11-14,hand,30,10,plowed_in_soil,0.2272727272727273,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,350
Nalanda,Noorsarai,40,15,2022-07-29,5,Manual_PuddledRandom,2022-07-04,2022-07-30,2.0,4.0,Boring,Electric,200.0,1.0,,,,2,,20.0,Broadcasting,10.0,20.0,,,Broadcasting,machine,2022-11-08,,2022-11-08,machine,25,40,plowed_in_soil,0.3125,False,False,False,True,True,False,False,True,True,True,True,True,,,,,,False,False,False,False,True,False,False,False,True,600
Gaya,Gurua,20,20,2022-07-16,8,Manual_PuddledRandom,2022-07-02,2022-07-26,2.0,5.0,Boring,Electric,,2.0,1.0,,SoilApplied,2,9.0,,Broadcasting,6.0,46.0,,,Broadcasting,hand,2022-11-19,120.0,2022-12-30,machine,25,10,plowed_in_soil,0.2222222222222222,True,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,420
Nalanda,Rajgir,45,45,2022-07-20,5,Manual_PuddledRandom,2022-06-15,2022-07-24,2.0,6.0,Boring,Electric,180.0,8.0,1.0,,SoilApplied,2,22.0,11.0,Broadcasting,22.0,50.0,,,Broadcasting,hand,2022-11-29,960.0,2023-03-16,machine,24,10,plowed_in_soil,0.34375,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,775
Vaishali,Mahua,10,5,2022-06-10,5,Manual_PuddledRandom,2022-06-27,2022-07-18,2.0,1.0,Boring,Diesel,200.0,2.0,,1.0,Broadcasting,3,2.0,,Broadcasting,4.0,25.0,4.0,45.0,Broadcasting,hand,2022-10-20,400.0,2022-10-28,hand,30,10,plowed_in_soil,0.0909090909090909,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4
Gaya,Gurua,20,20,2022-06-15,6,Broadcasting,,2022-07-30,,6.0,Boring,Electric,120.0,4.0,1.0,,Broadcasting,2,6.0,6.0,Broadcasting,6.0,30.0,,,Broadcasting,hand,2022-11-30,720.0,2022-12-15,hand,28,10,plowed_in_soil,0.2222222222222222,True,False,True,False,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,False,False,True,275
Nalanda,Noorsarai,20,18,2022-07-03,5,Manual_PuddledRandom,2022-06-14,2022-07-10,1.0,2.0,Boring,Electric,50.0,4.0,,,,1,,10.0,Broadcasting,,,,,,hand,2022-10-20,500.0,2022-11-05,machine,20,10,plowed_in_soil,0.15625,False,False,True,False,False,True,False,False,True,True,False,True,,,,,,False,False,False,False,True,,,,,250
Vaishali,Chehrakala,16,16,2022-07-19,5,Manual_PuddledRandom,2022-07-07,2022-07-28,1.0,3.0,Boring,Diesel,600.0,,,,,1,10.0,,Broadcasting,,,,,,hand,2022-10-12,150.0,2022-10-25,hand,25,10,plowed_in_soil,0.1363636363636364,True,False,True,False,False,True,False,False,False,False,True,False,,,,,,False,False,False,False,False,,,,,250
Jamui,Khaira,15,10,2022-07-20,4,Manual_PuddledRandom,2022-07-04,2022-07-27,3.0,1.0,Canal,,,5.0,,,,3,4.0,,Broadcasting,6.0,24.0,6.0,65.0,Broadcasting,hand,2022-11-10,200.0,2023-01-10,machine,25,10,plowed_in_soil,0.1363636363636364,False,False,True,False,False,False,False,True,True,True,True,True,,,,,,False,False,False,False,False,False,False,False,True,210
Gaya,Wazirganj,21,14,2022-07-07,4,Manual_PuddledRandom,2022-06-22,2022-07-22,2.0,5.0,Boring,Electric,110.0,5.0,3.0,,SoilApplied,2,3.0,3.0,Broadcasting,3.0,25.0,,,Broadcasting,hand,2022-11-01,200.0,2022-11-25,machine,23,10,plowed_in_soil,0.074074074074074,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,160
Gaya,Wazirganj,40,35,2022-07-20,4,Manual_PuddledRandom,2022-06-30,2022-07-21,3.0,6.0,Boring,Electric,100.0,2.0,,6.0,SoilApplied,2,10.0,10.0,Broadcasting,20.0,21.0,,,Broadcasting,hand,2022-11-05,100.0,2022-11-20,machine,30,10,plowed_in_soil,0.3703703703703703,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,800
Nalanda,Noorsarai,20,20,2022-07-26,4,Manual_PuddledRandom,2022-06-26,2022-07-27,3.0,6.0,Boring,Electric,240.0,2.0,,,,2,12.0,24.0,Broadcasting,24.0,29.0,,,Broadcasting,hand,2022-11-18,90.0,2023-01-22,machine,25,10,plowed_in_soil,0.375,False,False,True,True,True,False,False,True,True,True,True,True,,,,,,False,False,False,False,True,False,False,False,True,480
Nalanda,Rajgir,30,25,2022-06-18,6,LineSowingAfterTillage,2022-07-03,2022-07-23,,5.0,Boring,Electric,300.0,4.0,,,,2,12.0,24.0,Broadcasting,24.0,25.0,,,Broadcasting,hand,2022-11-25,300.0,2022-12-10,machine,25,10,plowed_in_soil,0.375,True,False,True,True,,,,,,,,,,,,,,False,False,False,False,True,False,False,False,True,480
Gaya,Wazirganj,10,10,2022-06-30,4,Manual_PuddledRandom,2022-06-28,2022-07-23,2.0,4.0,Boring,Electric,50.0,4.0,4.0,,SoilApplied,2,5.0,5.0,Broadcasting,10.0,25.0,,,Broadcasting,hand,2022-11-01,100.0,2022-11-19,machine,30,10,plowed_in_soil,0.1851851851851852,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,405
Jamui,Khaira,20,20,2022-07-25,4,Manual_PuddledRandom,2022-07-06,2022-07-28,2.0,,,,,5.0,,2.0,SoilApplied,3,,,Broadcasting,8.0,25.0,10.0,65.0,Broadcasting,hand,2022-11-09,130.0,2022-12-13,machine,26,10,plowed_in_soil,0.2272727272727273,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,,,,,,False,False,False,True,450
Gaya,Wazirganj,50,40,2022-06-29,5,Manual_PuddledRandom,2022-06-25,2022-07-26,2.0,,Rainfed,,,4.0,,,,2,20.0,20.0,Broadcasting,30.0,45.0,,,Broadcasting,hand,2022-10-22,100.0,2022-10-30,hand,25,10,plowed_in_soil,0.7407407407407407,False,False,True,True,True,False,True,True,True,True,True,True,,,,,,False,False,False,False,True,False,False,False,True,1600
Vaishali,Mahua,6,6,2022-06-24,4,Manual_PuddledRandom,2022-06-02,2022-07-04,2.0,2.0,Boring,Electric,300.0,2.0,,2.0,SoilApplied,3,12.0,,Broadcasting,12.0,28.0,8.0,63.0,Broadcasting,hand,2022-11-02,800.0,2022-11-15,hand,30,10,plowed_in_soil,0.1818181818181818,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,320
Jamui,Khaira,52,35,2022-07-21,4,Manual_PuddledRandom,2022-07-06,2022-07-26,5.0,,,,,3.0,,,,3,10.0,,Broadcasting,7.0,25.0,10.0,62.0,Broadcasting,hand,2022-11-10,150.0,2022-12-01,machine,25,10,plowed_in_soil,0.3181818181818182,False,False,True,False,False,True,False,True,True,True,True,True,,,,,,False,False,False,False,False,False,False,False,True,560
Vaishali,Mahua,20,10,2022-06-10,5,Manual_PuddledRandom,2022-06-15,2022-07-18,2.0,150.0,Boring,Diesel,300.0,2.0,,1.0,Broadcasting,3,2.0,,Broadcasting,6.0,25.0,6.0,45.0,Broadcasting,hand,2022-10-21,600.0,2022-10-28,hand,30,10,plowed_in_soil,0.1363636363636364,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,6
Jamui,Jamui,10,10,2022-07-06,4,Manual_PuddledRandom,2022-07-15,2022-08-07,4.0,4.0,Boring,Electric,400.0,,4.0,,Broadcasting,2,16.0,16.0,Broadcasting,9.0,9.0,,,Broadcasting,hand,2022-10-29,350.0,2023-01-04,machine,26,10,plowed_in_soil,0.2272727272727273,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,390
Vaishali,Chehrakala,22,22,2022-07-15,4,Manual_PuddledRandom,2022-07-25,2022-08-14,2.0,16.0,Boring,Electric,3200.0,2.0,3.0,3.0,SoilApplied,3,32.0,32.0,Broadcasting,32.0,15.0,32.0,30.0,Broadcasting,hand,2022-10-30,3000.0,2022-11-04,machine,26,10,plowed_in_soil,0.7272727272727273,True,False,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,960
Vaishali,Mahua,20,20,2022-07-04,5,Manual_PuddledRandom,2022-07-10,2022-08-05,2.0,3.0,Boring,Electric,450.0,2.0,,5.0,SoilApplied,3,4.0,,SoilApplied,4.0,40.0,4.0,60.0,Broadcasting,hand,2022-11-01,400.0,2022-11-15,hand,30,10,plowed_in_soil,0.0909090909090909,True,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,200
Jamui,Khaira,23,19,2022-07-22,4,Manual_PuddledLine,2022-07-02,2022-07-25,1.0,3.0,Boring,Diesel,250.0,2.0,,2.0,SoilApplied,3,10.0,,Broadcasting,10.0,25.0,12.0,65.0,Broadcasting,hand,2022-12-01,1200.0,2022-12-20,hand,22,10,plowed_in_soil,0.5909090909090909,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1400
Nalanda,Rajgir,130,107,2022-07-06,4,Manual_PuddledRandom,2022-06-12,2022-07-08,1.0,20.0,Boring,Electric,,,,,,2,50.0,45.0,Broadcasting,30.0,45.0,,,Broadcasting,machine,2022-11-19,,2022-11-19,machine,30,40,plowed_in_soil,0.9375,True,False,True,True,True,True,False,True,True,True,False,True,,,,,,False,False,False,False,True,False,False,False,True,1800
Vaishali,Mahua,7,7,2022-07-14,4,Manual_PuddledRandom,2022-07-16,2022-08-10,1.0,2.0,Boring,Diesel,,2.0,,2.0,SoilApplied,3,,,SoilApplied,4.0,45.0,4.0,75.0,Broadcasting,hand,2022-11-16,400.0,2022-11-20,hand,30,10,plowed_in_soil,0.0909090909090909,True,False,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,150
Nalanda,Rajgir,52,52,2022-06-18,4,LineSowingAfterTillage,2022-06-21,2022-07-24,,6.0,Boring,Electric,,4.0,,,,2,20.0,10.0,Broadcasting,20.0,46.0,,,Broadcasting,machine,2022-11-24,,2022-11-26,hand,28,40,plowed_in_soil,0.3125,True,False,False,False,,,,,,,,,,,,,,False,False,False,False,True,False,False,False,True,530
Jamui,Jamui,8,8,2022-07-27,4,Manual_PuddledRandom,2022-06-27,2022-07-29,7.0,3.0,Boring,Electric,350.0,3.0,,,,2,7.0,7.0,Broadcasting,7.0,30.0,,,Broadcasting,hand,2022-11-15,400.0,2023-01-14,machine,26,10,plowed_in_soil,0.1818181818181818,False,False,True,False,True,False,True,False,False,False,True,True,,,,,,False,False,False,False,True,False,False,False,True,327
Nalanda,Noorsarai,20,18,2022-07-06,5,Manual_PuddledLine,2022-06-09,2022-07-12,1.0,3.0,Boring,Electric,50.0,6.0,,,Broadcasting,1,,10.0,Broadcasting,,,,,,hand,2022-10-18,500.0,2022-10-29,hand,22,10,plowed_in_soil,0.15625,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,,,,,300
Nalanda,Rajgir,160,90,2022-07-14,3,Manual_PuddledRandom,2022-06-16,2022-07-16,1.0,15.0,Boring,Electric,,,,,,2,30.0,30.0,Broadcasting,25.0,42.0,,,Broadcasting,machine,2022-11-19,,2022-11-19,machine,27,40,plowed_in_soil,0.625,False,True,False,True,True,False,False,True,True,True,False,True,,,,,,False,False,False,False,True,False,False,False,True,900
Vaishali,Mahua,10,10,2022-07-29,4,Manual_PuddledRandom,2022-07-07,2022-08-02,1.0,1.0,Boring,Diesel,200.0,3.0,,,,3,3.0,,SoilApplied,2.0,35.0,2.0,72.0,Broadcasting,hand,2022-11-06,2.0,2022-11-15,hand,30,10,plowed_in_soil,0.0454545454545454,True,False,True,True,True,False,True,True,True,False,True,True,,,,,,False,False,False,False,False,False,False,False,True,100
Gaya,Wazirganj,8,8,2022-07-02,4,Manual_PuddledRandom,2022-06-30,2022-07-22,2.0,2.0,Boring,Electric,20.0,3.0,1.0,,SoilApplied,2,2.0,2.0,Broadcasting,5.0,25.0,,,Broadcasting,hand,2022-11-01,100.0,2022-11-19,machine,30,10,plowed_in_soil,0.1111111111111111,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,240
Vaishali,Mahua,5,5,2022-07-18,5,Manual_PuddledRandom,2022-07-20,2022-08-13,1.0,2.0,Boring,Electric,300.0,2.0,,2.0,SoilApplied,3,5.0,,SoilApplied,4.0,40.0,4.0,70.0,Broadcasting,hand,2022-11-16,400.0,2022-11-24,hand,30,10,plowed_in_soil,0.0909090909090909,True,False,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,250
Vaishali,Garoul,3,2,2022-06-15,6,Manual_PuddledLine,2022-07-06,2022-08-06,1.0,2.0,Boring,Electric,200.0,2.0,,8.0,SoilApplied,2,4.0,,SoilApplied,4.0,50.0,,,Broadcasting,hand,2022-10-10,400.0,2022-10-28,hand,28,10,plowed_in_soil,0.0909090909090909,False,False,True,False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,180
Vaishali,Mahua,10,10,2022-06-04,5,Manual_PuddledRandom,2022-06-09,2022-07-18,2.0,350.0,Boring,Diesel,700.0,2.0,,1.0,Broadcasting,3,25.0,,Broadcasting,8.0,45.0,8.0,50.0,Broadcasting,hand,2022-10-14,800.0,2022-10-25,hand,30,10,plowed_in_soil,0.1818181818181818,True,False,True,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8
Jamui,Jamui,12,12,2022-07-25,4,Manual_PuddledRandom,2022-07-28,2022-08-26,10.0,5.0,Boring,Electric,500.0,2.0,,,,2,10.0,10.0,Broadcasting,10.0,30.0,,,Broadcasting,hand,2022-11-07,400.0,2022-12-24,machine,27,10,plowed_in_soil,0.1818181818181818,False,False,True,False,True,False,True,False,False,False,True,True,,,,,,False,False,False,False,True,False,False,False,True,320
Jamui,Jamui,10,10,2022-07-01,4,Manual_PuddledRandom,2022-07-15,2022-08-11,4.0,4.0,Boring,Electric,400.0,1.0,5.0,,Broadcasting,2,16.0,16.0,Broadcasting,7.0,7.0,,,Broadcasting,hand,2022-11-10,200.0,2023-01-11,machine,25,10,plowed_in_soil,0.2272727272727273,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,400
Gaya,Gurua,10,10,2022-07-03,6,Manual_PuddledRandom,2022-06-24,2022-08-13,1.0,3.0,Boring,Electric,90.0,3.0,1.0,1.0,SoilApplied,2,4.0,,Broadcasting,4.0,35.0,,,Broadcasting,hand,2022-11-29,480.0,2022-12-20,machine,29,10,plowed_in_soil,0.1481481481481481,True,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,220
Vaishali,Chehrakala,12,10,2022-07-29,4,Manual_PuddledRandom,2022-07-11,2022-08-05,2.0,2.0,Boring,Diesel,400.0,1.0,1.0,,SoilApplied,2,6.0,,Broadcasting,9.0,30.0,,,Broadcasting,hand,2022-10-15,600.0,2022-10-18,hand,25,10,plowed_in_soil,0.1363636363636364,True,False,True,True,True,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,250
Vaishali,Mahua,10,10,2022-07-10,5,Manual_PuddledRandom,2022-07-12,2022-08-08,2.0,4.0,Boring,Electric,600.0,3.0,,,,3,,,SoilApplied,10.0,35.0,10.0,70.0,Broadcasting,hand,2022-11-09,1000.0,2023-02-21,hand,30,10,plowed_in_soil,0.2272727272727273,True,False,True,True,True,False,False,False,True,False,False,False,,,,,,True,False,False,False,False,False,False,False,True,400
Jamui,Jamui,7,7,2022-07-23,4,Manual_PuddledRandom,2022-06-25,2022-07-26,11.0,5.0,Boring,Electric,500.0,2.0,,,,1,11.0,11.0,Broadcasting,,,,,,hand,2022-11-14,400.0,2023-01-21,machine,28,10,plowed_in_soil,0.1818181818181818,False,False,True,False,True,False,True,False,False,False,True,True,,,,,,False,False,False,False,True,,,,,320
Jamui,Khaira,42,40,2022-07-20,5,Manual_PuddledLine,2022-07-03,2022-07-26,2.0,2.0,Canal,,,5.0,,1.0,SoilApplied,3,6.0,,Broadcasting,6.0,28.0,9.0,60.0,Broadcasting,hand,2022-11-02,150.0,2022-12-02,machine,25,10,plowed_in_soil,0.2727272727272727,False,False,True,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,480
Nalanda,Rajgir,40,30,2022-07-16,6,Manual_PuddledRandom,2022-06-28,2022-07-17,2.0,4.0,Boring,Electric,100.0,4.0,3.0,,SoilApplied,2,9.0,,SoilApplied,18.0,18.0,,,Broadcasting,hand,2022-11-25,600.0,2023-01-10,machine,25,10,plowed_in_soil,0.28125,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,800
Gaya,Gurua,10,10,2022-07-27,5,Manual_PuddledRandom,2022-06-25,2022-07-30,3.0,5.0,Boring,Electric,150.0,3.0,1.0,,SoilApplied,2,10.0,,Broadcasting,10.0,45.0,,,Broadcasting,hand,2022-11-26,120.0,2022-12-29,hand,29,10,plowed_in_soil,0.3703703703703703,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,810
Jamui,Jamui,5,5,2022-07-22,4,Manual_PuddledRandom,2022-06-27,2022-07-24,9.0,5.0,Boring,Electric,500.0,2.0,,,,1,9.0,9.0,Broadcasting,,,,,,hand,2022-11-22,500.0,2022-12-28,machine,28,10,plowed_in_soil,0.2272727272727273,False,False,True,False,True,False,True,False,False,False,True,True,,,,,,False,False,False,False,True,,,,,400
Gaya,Gurua,40,40,2022-07-21,6,Manual_PuddledRandom,2022-06-19,2022-07-23,2.0,5.0,Boring,Electric,120.0,4.0,1.0,1.0,SoilApplied,2,6.0,,SoilApplied,9.0,25.0,,,Broadcasting,hand,2022-12-08,360.0,2022-12-30,hand,30,10,plowed_in_soil,0.2222222222222222,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,480
Jamui,Jamui,10,10,2022-07-21,4,Manual_PuddledRandom,2022-06-17,2022-07-26,4.0,2.0,Boring,Electric,500.0,3.0,3.0,,Broadcasting,3,,,Broadcasting,2.0,30.0,1.0,60.0,Broadcasting,hand,2022-11-26,90.0,2023-01-28,hand,29,10,plowed_in_soil,0.2272727272727273,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,,,,,,False,False,False,True,390
Vaishali,Chehrakala,10,10,2022-07-17,2,Manual_PuddledRandom,2022-07-25,2022-08-17,2.0,2.0,Boring,Diesel,200.0,2.0,1.0,1.0,SoilApplied,2,5.0,5.0,Broadcasting,5.0,15.0,,,Broadcasting,hand,2022-11-12,300.0,2022-11-17,hand,27,10,plowed_in_soil,0.0909090909090909,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,120
Nalanda,Rajgir,105,105,2022-06-18,4,Broadcasting,,2022-07-12,,10.0,Boring,Electric,,4.0,,,,2,30.0,15.0,Broadcasting,25.0,32.0,,,Broadcasting,machine,2022-12-28,,2022-12-28,hand,25,40,plowed_in_soil,0.46875,False,False,True,False,,,,,,,,,,,,,,False,False,False,False,True,False,False,False,True,900
Vaishali,Mahua,10,10,2022-06-23,4,Manual_PuddledRandom,2022-06-02,2022-07-08,1.0,2.0,Boring,Electric,300.0,2.0,,2.0,SoilApplied,3,12.0,,Broadcasting,12.0,28.0,8.0,62.0,Broadcasting,hand,2022-11-03,800.0,2022-11-18,machine,30,10,plowed_in_soil,0.1818181818181818,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,320
Nalanda,Noorsarai,10,6,2022-07-06,5,Manual_PuddledRandom,2022-06-18,2022-07-07,3.0,1.0,Boring,Electric,60.0,1.0,,,,2,,6.0,Broadcasting,3.0,19.0,,,Broadcasting,hand,2022-11-04,80.0,2022-11-20,hand,30,10,plowed_in_soil,0.09375,False,False,False,True,True,False,False,True,True,True,True,True,,,,,,False,False,False,False,True,False,False,False,True,160
Jamui,Jamui,25,20,2022-07-01,4,Manual_PuddledRandom,2022-07-20,2022-08-20,4.0,4.0,Boring,Electric,400.0,1.0,5.0,,Broadcasting,2,15.0,15.0,Broadcasting,8.0,8.0,,,Broadcasting,hand,2022-11-16,250.0,2023-01-13,machine,26,10,plowed_in_soil,0.2727272727272727,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,480
Jamui,Khaira,33,21,2022-07-27,4,Manual_PuddledLine,2022-07-06,2022-08-03,1.0,3.0,Boring,Electric,200.0,2.0,,2.0,SoilApplied,3,8.0,,Broadcasting,8.0,25.0,9.0,68.0,Broadcasting,hand,2022-12-09,900.0,2022-12-30,hand,23,10,plowed_in_soil,0.4090909090909091,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,800
Gaya,Gurua,30,30,2022-06-18,7,Manual_PuddledRandom,2022-06-18,2022-07-15,2.0,,Rainfed,,,8.0,1.0,,SoilApplied,2,16.0,,SoilApplied,8.0,42.0,,,Broadcasting,hand,2022-12-06,400.0,2022-12-29,hand,27,10,plowed_in_soil,0.2962962962962963,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,632
Jamui,Jamui,6,6,2022-08-12,4,Manual_PuddledRandom,2022-07-17,2022-08-20,5.0,3.0,Boring,Electric,300.0,2.0,,,,1,10.0,5.0,Broadcasting,,,,,,hand,2022-11-14,320.0,2023-01-05,machine,25,10,plowed_in_soil,0.1363636363636364,False,False,True,False,True,False,True,False,False,False,True,True,,,,,,False,False,False,False,True,,,,,240
Gaya,Wazirganj,8,8,2022-07-20,4,Manual_PuddledRandom,2022-06-28,2022-07-22,2.0,2.0,Boring,Electric,20.0,3.0,1.0,,SoilApplied,2,2.0,2.0,Broadcasting,4.0,25.0,,,Broadcasting,hand,2022-10-30,100.0,2022-11-19,machine,30,10,plowed_in_soil,0.074074074074074,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,80
Gaya,Wazirganj,30,25,2022-06-29,5,Manual_PuddledRandom,2022-06-24,2022-07-26,2.0,5.0,Boring,Electric,50.0,2.0,,3.0,SoilApplied,2,7.0,7.0,Broadcasting,10.0,45.0,,,Broadcasting,hand,2022-10-13,80.0,2022-10-29,hand,30,10,plowed_in_soil,0.2592592592592592,True,False,False,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,560
Nalanda,Rajgir,20,18,2022-07-16,6,LineSowingAfterTillage,2022-07-01,2022-07-20,,5.0,Boring,Electric,125.0,4.0,,,,2,5.0,10.0,Broadcasting,10.0,25.0,,,Broadcasting,hand,2022-11-25,125.0,2022-12-10,machine,25,10,plowed_in_soil,0.15625,True,False,True,True,,,,,,,,,,,,,,False,False,False,False,True,False,False,False,True,200
