District,Block,CultLand,CropCultLand,CropTillageDate,CropTillageDepth,CropEstMethod,RcNursEstDate,SeedingSowingTransplanting,SeedlingsPerPit,TransplantingIrrigationHours,TransplantingIrrigationSource,TransplantingIrrigationPowerSource,TransIrriCost,StandingWater,Ganaura,CropOrgFYM,PCropSolidOrgFertAppMethod,NoFertilizerAppln,BasalDAP,BasalUrea,MineralFertAppMethod,1tdUrea,1appDaysUrea,2tdUrea,2appDaysUrea,MineralFertAppMethod.1,Harv_method,Harv_date,Harv_hand_rent,Threshing_date,Threshing_method,Residue_length,Residue_perc,Stubble_use,Acre,LandPreparationMethodFourWheelTracRotavator,LandPreparationMethodOther,LandPreparationMethodTractorPlough,LandPreparationMethodWetTillagePuddling,NursDetFactorIrrigWaterAvailability,NursDetFactorLabourAvailability,NursDetFactorPreMonsoonShowers,NursDetFactorSeedAvailability,TransDetFactorIrrigWaterAvailability,TransDetFactorLaborAvailability,TransDetFactorRainArrival,TransDetFactorSeedlingAge,OrgFertilizersGanaura,OrgFertilizersGhanajeevamrit,OrgFertilizersPoultryManure,OrgFertilizersPranamrit,OrgFertilizersVermiCompost,CropbasalFertsNPK,CropbasalFertsNPKS,CropbasalFertsOther,CropbasalFertsSSP,CropbasalFertsUrea,FirstTopDressFertNPKS,FirstTopDressFertOther,FirstTopDressFertSSP,FirstTopDressFertUrea,Yield
Gaya,Wazirganj,15.0,15.0,2022-07-22,3.0,Manual_PuddledRandom,2022-06-28,2022-07-28,3.0,3.0,Boring,Electric,100.0,2.0,,,,1.0,15.0,10.0,Broadcasting,,,,,,hand,2022-10-22,500.0,2022-11-24,hand,25.0,10.0,plowed_in_soil,0.1851851851851852,False,False,True,False,True,True,True,True,True,True,True,True,,,,,,False,False,False,False,True,,,,,7.0
Nalanda,Rajgir,30.0,30.0,2022-06-15,5.0,Manual_PuddledRandom,2022-06-22,2022-07-09,2.0,6.0,Boring,Electric,150.0,6.0,,,SoilApplied,2.0,15.0,5.0,Broadcasting,15.0,45.0,,,Broadcasting,hand,2022-12-14,900.0,2023-01-24,machine,22.0,10.0,plowed_in_soil,0.375,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,650.0
Nalanda,Rajgir,19.0,19.0,2022-07-15,4.0,Manual_PuddledRandom,2022-06-06,2022-07-17,2.0,3.0,Boring,Electric,100.0,4.0,,,,2.0,,8.0,Broadcasting,20.0,20.0,,,Broadcasting,hand,2022-11-11,90.0,2022-12-03,machine,22.0,10.0,plowed_in_soil,0.1875,True,False,True,False,True,False,False,True,True,True,True,True,,,,,,False,False,False,False,True,False,False,False,True,240.0
Vaishali,Chehrakala,20.0,20.0,2022-07-20,3.0,Manual_PuddledRandom,2022-07-01,2022-08-02,2.0,4.0,Boring,Electric,400.0,3.0,,2.0,SoilApplied,2.0,8.0,8.0,Broadcasting,10.0,10.0,,,Broadcasting,hand,2022-11-10,200.0,2023-01-11,machine,30.0,10.0,plowed_in_soil,0.2272727272727273,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,450.0
Vaishali,Mahua,3.0,2.0,2022-07-15,3.0,Manual_PuddledRandom,2022-07-02,2022-08-01,2.0,2.0,Boring,Electric,400.0,1.0,,1.0,SoilApplied,2.0,4.0,4.0,Broadcasting,4.0,25.0,,,Broadcasting,hand,2022-11-04,300.0,2022-11-17,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,240.0
Vaishali,Mahua,10.0,10.0,2022-07-16,5.0,Manual_PuddledRandom,2022-06-26,2022-07-18,1.0,1.0,Boring,Diesel,,2.0,,,,2.0,10.0,10.0,SoilApplied,5.0,5.0,,,Broadcasting,hand,2022-11-04,150.0,2022-11-26,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,True,False,True,True,True,True,True,True,True,True,True,True,,,,,,False,False,False,False,True,False,False,False,True,150.0
Jamui,Khaira,15.0,15.0,2022-07-20,4.0,Manual_PuddledRandom,2022-07-01,2022-07-25,1.0,3.0,Boring,Electric,300.0,2.0,,1.0,SoilApplied,2.0,10.0,,SoilApplied,10.0,35.0,,,Broadcasting,hand,2022-11-23,200.0,2022-12-23,hand,27.0,10.0,plowed_in_soil,0.1818181818181818,False,False,True,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,360.0
Jamui,Jamui,15.0,5.0,2022-07-01,4.0,Manual_PuddledRandom,2022-07-10,2022-08-23,4.0,4.0,Boring,Electric,400.0,1.0,4.0,,Broadcasting,2.0,16.0,16.0,Broadcasting,10.0,10.0,,,Broadcasting,hand,2022-11-02,250.0,2023-01-19,machine,26.0,10.0,plowed_in_soil,0.2272727272727273,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,400.0
Nalanda,Noorsarai,70.0,70.0,2022-07-27,4.0,Manual_PuddledRandom,2022-06-20,2022-07-28,2.0,8.0,Boring,Electric,400.0,3.0,,,,2.0,,20.0,Broadcasting,30.0,40.0,,,Broadcasting,hand,2022-11-22,750.0,2023-01-10,machine,22.0,10.0,plowed_in_soil,0.625,False,False,True,False,True,False,True,True,True,False,False,True,,,,,,False,False,False,False,True,False,False,False,True,1200.0
Nalanda,Rajgir,30.0,30.0,2022-07-15,5.0,Manual_PuddledRandom,2022-06-20,2022-07-16,1.0,4.0,Boring,Electric,175.0,6.0,,,SoilApplied,2.0,12.0,,Broadcasting,12.0,27.0,,,Broadcasting,hand,2022-11-25,490.0,2022-12-24,machine,25.0,10.0,plowed_in_soil,0.21875,False,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,490.0
Vaishali,Mahua,20.0,10.0,2022-07-05,4.0,Manual_PuddledRandom,2022-07-10,2022-07-08,1.0,2.0,Boring,Electric,500.0,2.0,,3.0,SoilApplied,3.0,5.0,,Broadcasting,10.0,20.0,10.0,60.0,Broadcasting,hand,2022-11-16,1000.0,2022-11-22,hand,30.0,10.0,plowed_in_soil,0.2272727272727273,True,False,True,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,420.0
Jamui,Jamui,30.0,25.0,2022-07-25,4.0,Manual_PuddledRandom,2022-07-04,2022-08-04,3.0,5.0,Boring,Electric,250.0,1.0,3.0,,SoilApplied,2.0,16.0,16.0,Broadcasting,15.0,15.0,,,Broadcasting,hand,2022-11-17,1500.0,2023-01-23,machine,22.0,10.0,plowed_in_soil,0.8636363636363636,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,1700.0
Vaishali,Chehrakala,12.0,8.0,2022-07-11,5.0,Manual_PuddledRandom,2022-07-10,2022-08-05,2.0,5.0,Boring,Diesel,1000.0,2.0,,5.0,SoilApplied,1.0,10.0,10.0,Broadcasting,,,,,,hand,2022-10-20,1000.0,2022-10-25,hand,25.0,10.0,plowed_in_soil,0.2272727272727273,True,False,True,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,,,,,600.0
Jamui,Khaira,15.0,15.0,2022-07-27,3.0,Manual_PuddledRandom,2022-06-28,2022-07-28,3.0,3.0,Boring,Electric,,4.0,2.0,,SoilApplied,1.0,8.0,11.0,Broadcasting,,,,,,hand,2022-11-22,100.0,2022-11-29,machine,21.0,10.0,plowed_in_soil,0.3181818181818182,False,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,True,,,,,1000.0
Nalanda,Rajgir,30.0,30.0,2022-07-22,5.0,Manual_PuddledRandom,2022-06-18,2022-07-24,2.0,5.0,Boring,Electric,125.0,5.0,,,,2.0,5.0,15.0,Broadcasting,10.0,30.0,,,Broadcasting,hand,2022-11-03,350.0,2022-11-10,machine,29.0,10.0,plowed_in_soil,0.1875,True,False,False,True,True,True,True,True,True,True,True,True,,,,,,False,False,False,False,True,False,False,False,True,360.0
Vaishali,Chehrakala,5.0,5.0,2022-07-28,5.0,Manual_PuddledRandom,2022-07-03,2022-08-06,2.0,1.0,Boring,Electric,200.0,1.0,,1.0,SoilApplied,3.0,4.0,4.0,Broadcasting,4.0,15.0,4.0,45.0,Broadcasting,hand,2022-11-01,400.0,2022-11-12,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,True,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,600.0
Nalanda,Rajgir,30.0,30.0,2022-07-16,5.0,Manual_PuddledRandom,2022-06-23,2022-07-18,2.0,5.0,Boring,Electric,75.0,2.0,1.0,,Broadcasting,2.0,10.0,,Broadcasting,10.0,45.0,,,Broadcasting,hand,2022-11-19,120.0,2022-11-20,hand,25.0,10.0,plowed_in_soil,0.15625,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,360.0
Vaishali,Mahua,10.0,10.0,2022-06-12,5.0,Manual_PuddledRandom,2022-06-14,2022-07-10,1.0,3.0,Boring,Diesel,400.0,2.0,,,SoilApplied,3.0,,,SoilApplied,4.0,25.0,4.0,45.0,Broadcasting,hand,2022-11-04,400.0,2022-11-18,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8.0
Jamui,Khaira,18.0,10.0,2022-07-22,4.0,Manual_PuddledLine,2022-07-02,2022-08-02,1.0,5.0,Boring,Diesel,700.0,2.0,,2.0,SoilApplied,3.0,10.0,,Broadcasting,12.0,23.0,10.0,65.0,Broadcasting,hand,2022-12-02,1000.0,2022-12-24,hand,25.0,10.0,plowed_in_soil,0.4545454545454545,False,False,True,False,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,600.0
Gaya,Gurua,20.0,20.0,2022-07-25,5.0,Manual_PuddledRandom,2022-06-29,2022-07-27,3.0,4.0,Boring,Electric,180.0,2.0,1.0,,Broadcasting,2.0,8.0,4.0,Broadcasting,8.0,15.0,,,Broadcasting,hand,2022-11-12,120.0,2022-12-22,hand,25.0,10.0,plowed_in_soil,0.2962962962962963,True,False,True,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,400.0
Gaya,Gurua,10.0,10.0,2022-07-25,5.0,Manual_PuddledRandom,2022-06-20,2022-07-28,2.0,5.0,Boring,Electric,100.0,2.0,1.0,,Broadcasting,1.0,,10.0,Broadcasting,,,,,,hand,2022-11-22,80.0,2022-12-30,hand,30.0,10.0,plowed_in_soil,0.1851851851851852,True,False,False,True,True,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,,,,,80.0
Jamui,Khaira,20.0,15.0,2022-07-25,4.0,Manual_PuddledRandom,2022-07-04,2022-07-28,1.0,3.0,Boring,Electric,150.0,3.0,,2.0,SoilApplied,3.0,6.0,,Broadcasting,6.0,25.0,6.0,62.0,Broadcasting,hand,2022-11-18,120.0,2022-12-25,machine,25.0,10.0,plowed_in_soil,0.2727272727272727,False,False,True,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,600.0
Nalanda,Rajgir,10.0,10.0,2022-07-12,5.0,Manual_PuddledRandom,2022-06-16,2022-07-13,1.0,1.0,Boring,Electric,100.0,,1.0,,Broadcasting,2.0,,4.0,Broadcasting,4.0,40.0,,,Broadcasting,machine,2022-11-17,,2022-11-17,hand,30.0,40.0,plowed_in_soil,0.09375,True,False,True,True,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,160.0
Nalanda,Noorsarai,20.0,15.0,2022-06-28,4.0,Manual_PuddledRandom,2022-06-28,2022-07-25,2.0,5.0,Boring,Electric,120.0,4.0,,,,2.0,,8.0,Broadcasting,10.0,28.0,,,Broadcasting,hand,2022-11-24,90.0,2023-01-05,machine,25.0,10.0,plowed_in_soil,0.125,False,False,True,False,True,False,False,True,True,True,True,True,,,,,,False,False,False,False,True,False,False,False,True,480.0
Nalanda,Noorsarai,40.0,40.0,2022-07-02,4.0,Manual_PuddledRandom,2022-06-20,2022-07-23,1.0,30.0,Boring,Electric,100.0,5.0,,,,2.0,,30.0,SoilApplied,15.0,25.0,,,Broadcasting,hand,2022-11-05,750.0,2022-11-20,machine,25.0,10.0,plowed_in_soil,0.46875,True,True,False,True,True,False,False,True,True,False,False,False,,,,,,False,False,False,False,True,False,False,False,True,850.0
Vaishali,Mahua,8.0,8.0,2022-07-18,4.0,Manual_PuddledRandom,2022-07-04,2022-08-02,1.0,4.0,Boring,Electric,400.0,2.0,,42.0,SoilApplied,3.0,12.0,,SoilApplied,12.0,40.0,8.0,65.0,Broadcasting,hand,2022-11-05,800.0,2022-11-15,hand,25.0,10.0,plowed_in_soil,0.1818181818181818,True,False,True,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,320.0
Gaya,Gurua,10.0,10.0,2022-07-24,7.0,Manual_PuddledRandom,2022-06-27,2022-07-28,2.0,5.0,Boring,Electric,,3.0,1.0,,SoilApplied,2.0,5.0,,Broadcasting,10.0,45.0,,,Broadcasting,hand,2022-11-29,120.0,2022-12-09,machine,30.0,10.0,plowed_in_soil,0.1481481481481481,True,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,310.0
Vaishali,Chehrakala,10.0,10.0,2022-07-23,5.0,Manual_PuddledRandom,2022-07-01,2022-08-01,2.0,3.0,Boring,Electric,200.0,1.0,2.0,,SoilApplied,2.0,8.0,,Broadcasting,8.0,15.0,,,Broadcasting,hand,2022-10-20,300.0,2022-10-28,hand,30.0,10.0,plowed_in_soil,0.2272727272727273,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,600.0
Nalanda,Rajgir,120.0,120.0,2022-07-20,5.0,Manual_PuddledRandom,2022-06-19,2022-07-21,2.0,10.0,Boring,Electric,1000.0,7.0,,,,2.0,20.0,20.0,Broadcasting,40.0,50.0,,,Broadcasting,hand,2022-11-24,1600.0,2022-12-03,machine,21.0,10.0,plowed_in_soil,0.9375,True,False,True,True,True,True,True,True,True,True,True,True,,,,,,False,False,False,False,True,False,False,False,True,2300.0
Vaishali,Mahua,9.0,9.0,2022-06-25,4.0,Manual_PuddledRandom,2022-06-27,2022-07-26,2.0,1.0,Boring,Electric,100.0,2.0,,2.0,SoilApplied,2.0,3.0,,Broadcasting,7.0,45.0,,,Broadcasting,hand,2022-11-04,400.0,2022-11-18,hand,30.0,10.0,plowed_in_soil,0.1363636363636364,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,300.0
Jamui,Jamui,8.0,8.0,2022-07-14,4.0,Manual_PuddledRandom,2022-06-21,2022-08-03,3.0,8.0,Boring,Electric,800.0,10.0,,,,2.0,16.0,8.0,Broadcasting,8.0,33.0,,,Broadcasting,hand,2022-11-06,500.0,2022-12-29,machine,27.0,10.0,plowed_in_soil,0.2272727272727273,False,False,True,False,False,False,False,False,False,False,True,True,,,,,,False,False,False,False,True,False,False,False,True,225.0
Gaya,Gurua,20.0,20.0,2022-07-24,6.0,Manual_PuddledRandom,2022-07-10,2022-08-03,2.0,5.0,Boring,Electric,150.0,2.0,1.0,,SoilApplied,2.0,10.0,,Broadcasting,12.0,30.0,,,Broadcasting,hand,2022-11-20,1200.0,2022-12-20,hand,30.0,10.0,plowed_in_soil,0.3703703703703703,True,False,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1200.0
Gaya,Gurua,20.0,20.0,2022-07-22,4.0,Manual_PuddledRandom,2022-06-29,2022-08-22,2.0,2.0,Boring,Electric,150.0,2.0,1.0,,SoilApplied,2.0,10.0,,Broadcasting,10.0,45.0,,,Broadcasting,hand,2022-11-04,120.0,2022-11-10,machine,30.0,10.0,plowed_in_soil,0.3703703703703703,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,495.0
Jamui,Jamui,30.0,30.0,2022-07-28,4.0,Manual_PuddledRandom,2022-06-29,2022-08-09,20.0,6.0,Boring,Electric,600.0,3.0,,,,2.0,20.0,20.0,Broadcasting,20.0,30.0,,,Broadcasting,machine,2022-11-12,500.0,2023-01-20,machine,28.0,40.0,plowed_in_soil,0.4545454545454545,False,False,True,False,False,False,False,False,False,False,False,False,,,,,,False,False,False,False,True,False,False,False,True,750.0
Jamui,Jamui,20.0,20.0,2022-07-25,4.0,Manual_PuddledRandom,2022-06-19,2022-08-17,4.0,4.0,Boring,Electric,400.0,1.0,4.0,,Broadcasting,2.0,15.0,15.0,Broadcasting,15.0,15.0,,,Broadcasting,hand,2022-11-15,300.0,2023-01-07,machine,26.0,10.0,plowed_in_soil,0.2272727272727273,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,400.0
Nalanda,Rajgir,40.0,40.0,2022-07-14,5.0,Manual_PuddledRandom,2022-06-26,2022-07-18,2.0,5.0,Boring,Electric,150.0,5.0,,3.0,SoilApplied,2.0,10.0,8.0,Broadcasting,8.0,42.0,,,Broadcasting,hand,2022-11-03,800.0,2022-11-26,machine,24.0,10.0,plowed_in_soil,0.25,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,320.0
Vaishali,Mahua,10.0,8.0,2022-06-28,6.0,Manual_PuddledRandom,2022-06-02,2022-07-04,1.0,2.0,Boring,Electric,300.0,1.0,50.0,1.0,SoilApplied,2.0,8.0,,Broadcasting,8.0,35.0,,,Broadcasting,hand,2022-11-01,300.0,2022-11-16,hand,30.0,10.0,plowed_in_soil,0.22727272727273,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,400.0
Jamui,Khaira,10.0,10.0,2022-07-22,4.0,Manual_PuddledRandom,2022-07-04,2022-07-25,3.0,2.0,Canal,,,3.0,2.0,2.0,SoilApplied,3.0,10.0,,Broadcasting,10.0,28.0,10.0,60.0,Broadcasting,hand,2022-11-02,200.0,2022-12-10,machine,25.0,10.0,plowed_in_soil,0.2272727272727273,False,False,True,False,False,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,200.0
Gaya,Gurua,40.0,40.0,2022-07-16,6.0,Manual_PuddledRandom,2022-06-23,2022-07-18,2.0,8.0,Canal,,,,1.0,5.0,SoilApplied,3.0,10.0,,Broadcasting,13.0,32.0,9.0,65.0,Broadcasting,hand,2022-12-03,900.0,2022-12-14,hand,30.0,10.0,plowed_in_soil,0.3703703703703703,False,False,True,True,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,880.0
Gaya,Wazirganj,15.0,10.0,2022-07-19,4.0,Manual_PuddledRandom,2022-06-27,2022-07-23,3.0,2.0,Boring,Electric,,5.0,,,,2.0,9.0,6.0,Broadcasting,12.0,45.0,,,Broadcasting,hand,2022-11-10,100.0,2022-12-05,machine,28.0,10.0,plowed_in_soil,0.2222222222222222,True,False,True,True,True,False,False,True,True,True,True,True,,,,,,False,False,False,False,True,False,False,False,True,410.0
Jamui,Khaira,15.0,10.0,2022-07-27,3.0,Manual_PuddledRandom,2022-07-01,2022-08-01,2.0,2.0,Boring,Electric,,10.0,,2.0,Broadcasting,1.0,,5.0,Broadcasting,,,,,,hand,2022-11-10,100.0,2022-12-10,machine,25.0,10.0,plowed_in_soil,0.1818181818181818,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,,,,,250.0
Nalanda,Rajgir,60.0,60.0,2022-06-16,4.0,Broadcasting,,2022-07-18,,4.0,Boring,Electric,,4.0,,,,2.0,8.0,8.0,Broadcasting,8.0,32.0,,,Broadcasting,machine,2022-11-19,,2022-12-15,machine,25.0,40.0,plowed_in_soil,0.25,True,False,True,False,,,,,,,,,,,,,,False,False,False,False,True,False,False,False,True,400.0
Jamui,Khaira,20.0,20.0,2022-07-27,4.0,Manual_PuddledLine,2022-06-28,2022-07-30,1.0,3.0,Boring,Diesel,350.0,3.0,,3.0,SoilApplied,3.0,13.0,,Broadcasting,12.0,25.0,12.0,63.0,Broadcasting,hand,2022-12-01,150.0,2022-12-23,hand,22.0,10.0,plowed_in_soil,0.5454545454545454,False,False,True,False,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1300.0
Jamui,Jamui,20.0,20.0,2022-07-03,4.0,Manual_PuddledRandom,2022-07-06,2022-08-18,4.0,4.0,Boring,Electric,400.0,1.0,4.0,,Broadcasting,2.0,10.0,10.0,Broadcasting,10.0,10.0,,,Broadcasting,hand,2022-11-20,200.0,2023-02-18,machine,26.0,10.0,plowed_in_soil,0.2272727272727273,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,250.0
Vaishali,Garoul,10.0,10.0,2022-07-27,5.0,Manual_PuddledRandom,2022-07-06,2022-08-04,2.0,2.0,Boring,Electric,300.0,3.0,,2.0,SoilApplied,3.0,,,SoilApplied,2.0,30.0,2.0,60.0,Broadcasting,hand,2022-11-03,400.0,2022-11-14,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,False,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,150.0
Nalanda,Rajgir,60.0,60.0,2022-07-18,4.0,Manual_PuddledRandom,2022-06-28,2022-07-23,2.0,3.0,Boring,Electric,,3.0,,2.0,SoilApplied,2.0,10.0,10.0,Broadcasting,10.0,23.0,,,Broadcasting,hand,2022-12-09,100.0,2023-01-09,machine,25.0,10.0,plowed_in_soil,0.3125,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,400.0
Vaishali,Mahua,15.0,10.0,2022-07-03,4.0,Manual_PuddledRandom,2022-06-30,2022-07-18,1.0,2.0,Boring,Electric,300.0,2.0,,2.0,SoilApplied,2.0,12.0,,Broadcasting,12.0,30.0,,,Broadcasting,hand,2022-11-06,600.0,2022-11-18,machine,30.0,10.0,plowed_in_soil,0.2727272727272727,True,False,True,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,650.0
Jamui,Khaira,20.0,18.0,2022-07-18,5.0,Manual_PuddledRandom,2022-06-27,2022-07-22,3.0,2.0,Boring,Electric,,9.0,,,,1.0,,10.0,Broadcasting,,,,,,hand,2022-11-14,100.0,2022-12-30,machine,28.0,10.0,plowed_in_soil,0.2272727272727273,False,False,True,False,True,False,True,True,False,False,True,True,,,,,,False,False,False,False,True,,,,,400.0
Vaishali,Chehrakala,15.0,10.0,2022-07-24,4.0,Manual_PuddledRandom,2022-07-04,2022-07-31,1.0,1.0,Boring,Diesel,200.0,1.0,,1.0,SoilApplied,2.0,4.0,,Broadcasting,6.0,28.0,,,Broadcasting,hand,2022-11-13,400.0,2022-11-18,hand,30.0,10.0,plowed_in_soil,0.09090909090909,True,False,True,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4.0
Nalanda,Rajgir,50.0,50.0,2022-07-13,8.0,Manual_PuddledRandom,2022-06-15,2022-07-14,1.0,5.0,Boring,Electric,175.0,2.0,,,,2.0,10.0,10.0,Broadcasting,10.0,42.0,,,Broadcasting,hand,2022-12-16,420.0,2023-01-05,machine,25.0,10.0,plowed_in_soil,0.21875,True,False,True,False,True,True,True,True,True,True,True,True,,,,,,False,False,False,False,True,False,False,False,True,490.0
Gaya,Gurua,80.0,60.0,2022-07-20,5.0,Manual_PuddledRandom,2022-06-23,2022-07-24,2.0,8.0,Boring,Electric,180.0,3.0,2.0,,SoilApplied,2.0,20.0,10.0,Broadcasting,40.0,35.0,,,Broadcasting,hand,2022-11-22,120.0,2022-12-31,hand,25.0,10.0,plowed_in_soil,0.3703703703703703,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,1230.0
Vaishali,Chehrakala,10.0,10.0,2022-07-26,5.0,Manual_PuddledRandom,2022-07-15,2022-08-05,2.0,2.0,Boring,Electric,200.0,1.0,1.0,,SoilApplied,2.0,8.0,,Broadcasting,12.0,30.0,,,Broadcasting,hand,2022-11-02,600.0,2022-11-10,hand,30.0,10.0,plowed_in_soil,0.1818181818181818,True,False,True,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,780.0
Jamui,Jamui,10.0,10.0,2022-07-28,4.0,Manual_PuddledRandom,2022-06-25,2022-08-01,10.0,5.0,Boring,Electric,500.0,2.0,,,,1.0,10.0,10.0,Broadcasting,,,,,,hand,2022-10-15,300.0,2022-10-15,machine,27.0,10.0,plowed_in_soil,0.2272727272727273,False,False,True,False,True,False,True,False,True,False,True,True,,,,,,False,False,False,False,True,,,,,550.0
Gaya,Gurua,20.0,20.0,2022-07-20,5.0,Manual_PuddledRandom,2022-06-20,2022-07-21,2.0,2.0,Boring,Electric,,2.0,,1.0,SoilApplied,2.0,6.0,3.0,Broadcasting,,,,,Broadcasting,hand,2022-11-19,120.0,2022-12-02,machine,25.0,10.0,plowed_in_soil,0.1481481481481481,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,312.0
Nalanda,Noorsarai,80.0,80.0,2022-07-22,5.0,Manual_PuddledRandom,2022-06-23,2022-07-23,1.0,5.0,Boring,Electric,280.0,2.0,,,,1.0,,24.0,Broadcasting,,,,,,machine,2022-11-17,,2022-12-03,machine,25.0,40.0,plowed_in_soil,0.375,True,False,True,True,True,False,True,False,True,False,True,True,,,,,,False,False,False,False,True,,,,,840.0
Vaishali,Chehrakala,20.0,20.0,2022-07-17,5.0,Manual_PuddledRandom,2022-07-15,2022-08-03,2.0,8.0,Boring,Electric,1200.0,2.0,,,,2.0,20.0,20.0,Broadcasting,15.0,30.0,,,Broadcasting,hand,2022-10-25,1500.0,2022-10-29,hand,25.0,10.0,plowed_in_soil,0.7272727272727273,True,False,True,True,True,False,False,True,True,False,True,False,,,,,,False,False,False,False,True,False,False,False,True,1220.0
Nalanda,Noorsarai,20.0,20.0,2022-07-20,4.0,Manual_PuddledRandom,2022-06-19,2022-07-26,2.0,2.0,Boring,Electric,100.0,1.0,,,,1.0,,10.0,Broadcasting,,,,,,hand,2022-11-05,100.0,2022-11-10,machine,25.0,10.0,plowed_in_soil,0.15625,False,False,True,False,True,False,False,True,True,False,True,True,,,,,,False,False,False,False,True,,,,,400.0
Gaya,Gurua,20.0,20.0,2022-07-25,5.0,Manual_PuddledRandom,2022-06-19,2022-07-27,2.0,5.0,Boring,Electric,140.0,5.0,,1.0,Broadcasting,2.0,7.0,7.0,Broadcasting,7.0,22.0,,,Broadcasting,hand,2022-11-19,490.0,2022-12-17,machine,30.0,10.0,plowed_in_soil,0.21875,True,False,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,552.0
Nalanda,Rajgir,10.0,10.0,2022-07-12,6.0,Manual_PuddledRandom,2022-06-12,2022-07-15,1.0,6.0,Boring,Electric,120.0,2.0,600.0,,Broadcasting,2.0,6.0,,Broadcasting,6.0,23.0,,,Broadcasting,hand,2022-11-29,450.0,2022-12-13,hand,23.0,10.0,plowed_in_soil,0.1875,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,240.0
