District,Block,CultLand,CropCultLand,CropTillageDate,CropTillageDepth,CropEstMethod,RcNursEstDate,SeedingSowingTransplanting,SeedlingsPerPit,TransplantingIrrigationHours,TransplantingIrrigationSource,TransplantingIrrigationPowerSource,TransIrriCost,StandingWater,Ganaura,CropOrgFYM,PCropSolidOrgFertAppMethod,NoFertilizerAppln,BasalDAP,BasalUrea,MineralFertAppMethod,1tdUrea,1appDaysUrea,2tdUrea,2appDaysUrea,MineralFertAppMethod.1,Harv_method,Harv_date,Harv_hand_rent,Threshing_date,Threshing_method,Residue_length,Residue_perc,Stubble_use,Acre,LandPreparationMethodFourWheelTracRotavator,LandPreparationMethodOther,LandPreparationMethodTractorPlough,LandPreparationMethodWetTillagePuddling,NursDetFactorIrrigWaterAvailability,NursDetFactorLabourAvailability,NursDetFactorPreMonsoonShowers,NursDetFactorSeedAvailability,TransDetFactorIrrigWaterAvailability,TransDetFactorLaborAvailability,TransDetFactorRainArrival,TransDetFactorSeedlingAge,OrgFertilizersGanaura,OrgFertilizersGhanajeevamrit,OrgFertilizersPoultryManure,OrgFertilizersPranamrit,OrgFertilizersVermiCompost,CropbasalFertsNPK,CropbasalFertsNPKS,CropbasalFertsOther,CropbasalFertsSSP,CropbasalFertsUrea,FirstTopDressFertNPKS,FirstTopDressFertOther,FirstTopDressFertSSP,FirstTopDressFertUrea
Vaishali,Mahua,10,10,2022-06-24,4,Manual_PuddledRandom,2022-06-03,2022-07-06,2.0,2.0,Boring,Diesel,500.0,2.0,,,,3,15.0,,Broadcasting,15.0,27.0,10.0,60.0,Broadcasting,hand,2022-11-05,1000.0,2022-11-20,machine,30,10,plowed_in_soil,0.2272727272727273,True,False,True,False,True,False,False,False,True,False,True,True,,,,,,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,10,10,2022-07-05,5,Manual_PuddledRandom,2022-07-10,2022-08-05,2.0,2.0,Boring,Electric,300.0,2.0,,5.0,SoilApplied,3,4.0,,SoilApplied,4.0,40.0,4.0,70.0,Broadcasting,hand,2022-11-08,400.0,2022-11-15,hand,30,10,plowed_in_soil,0.0909090909090909,True,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Jamui,Khaira,32,16,2022-07-24,4,Manual_PuddledLine,2022-07-02,2022-07-29,1.0,5.0,Boring,Diesel,500.0,3.0,,3.0,SoilApplied,3,13.0,,Broadcasting,15.0,23.0,15.0,65.0,Broadcasting,hand,2022-12-09,1200.0,2022-12-28,hand,22,10,plowed_in_soil,0.6818181818181818,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Chehrakala,20,18,2022-07-25,4,Manual_PuddledRandom,2022-07-10,2022-08-04,2.0,4.0,Boring,Electric,500.0,2.0,,4.0,SoilApplied,2,10.0,,Broadcasting,15.0,28.0,,,Broadcasting,hand,2022-11-08,1200.0,2022-11-18,machine,30,10,plowed_in_soil,0.2272727272727273,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Jamui,Jamui,13,13,2022-07-27,4,Manual_PuddledRandom,2022-06-29,2022-07-29,8.0,4.0,Boring,Electric,400.0,2.0,,,,2,8.0,8.0,Broadcasting,8.0,30.0,,,Broadcasting,hand,2022-11-17,1150.0,2023-01-08,machine,26,10,plowed_in_soil,0.1818181818181818,False,False,True,False,True,False,True,False,False,False,True,True,,,,,,False,False,False,False,True,False,False,False,True
Nalanda,Rajgir,45,40,2022-07-09,6,Manual_PuddledRandom,2022-06-17,2022-07-11,1.0,5.0,Boring,Electric,200.0,2.0,,15.0,SoilApplied,2,12.0,,Broadcasting,14.0,23.0,,,Broadcasting,hand,2022-11-25,560.0,2023-03-16,machine,25,10,plowed_in_soil,0.25,True,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Nalanda,Noorsarai,20,19,2022-07-10,5,Manual_PuddledRandom,2022-06-18,2022-07-11,1.0,4.0,Boring,Electric,80.0,6.0,,,,1,,18.0,Broadcasting,,,,,,hand,2022-10-18,800.0,2022-11-04,machine,25,10,plowed_in_soil,0.25,False,False,True,False,True,False,False,True,True,False,True,False,,,,,,False,False,False,False,True,,,,
Nalanda,Rajgir,48,48,2022-06-23,4,LineSowingAfterTillage,2022-06-25,2022-07-19,,3.0,Boring,Electric,100.0,4.0,,,,2,10.0,5.0,Broadcasting,10.0,38.0,,,Broadcasting,machine,2022-12-02,,2022-12-04,machine,28,40,plowed_in_soil,0.15625,True,False,False,False,,,,,,,,,,,,,,False,False,False,False,True,False,False,False,True
Vaishali,Chehrakala,10,10,2022-06-08,4,Manual_PuddledRandom,2022-07-10,2022-08-04,2.0,3.0,Boring,Electric,300.0,1.0,4.0,,SoilApplied,2,8.0,,Broadcasting,15.0,30.0,,,Broadcasting,hand,2022-11-10,600.0,2022-11-23,hand,30,10,plowed_in_soil,0.2272727272727273,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Nalanda,Noorsarai,30,30,2022-07-25,4,Manual_PuddledRandom,2022-06-22,2022-07-26,2.0,12.0,Boring,Electric,,2.0,,,,2,15.0,30.0,Broadcasting,30.0,30.0,,,Broadcasting,hand,2022-11-20,90.0,2023-01-28,machine,25,10,plowed_in_soil,0.46875,False,False,True,False,True,False,False,True,True,True,True,True,,,,,,False,False,False,False,True,False,False,False,True
Nalanda,Rajgir,50,50,2022-07-16,5,Manual_PuddledRandom,2022-07-01,2022-07-18,2.0,8.0,Boring,Electric,240.0,4.0,1.0,,SoilApplied,2,30.0,15.0,Broadcasting,22.0,45.0,,,Broadcasting,hand,2022-11-22,1200.0,2022-12-04,machine,22,10,plowed_in_soil,0.46875,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Nalanda,Rajgir,60,60,2022-06-24,4,Broadcasting,,2022-07-17,,6.0,Boring,Electric,,4.0,,,,2,16.0,8.0,Broadcasting,16.0,34.0,,,Broadcasting,machine,2022-11-29,,2022-11-30,hand,26,40,plowed_in_soil,0.25,True,False,False,False,,,,,,,,,,,,,,False,False,False,False,True,False,False,False,True
Vaishali,Mahua,20,10,2022-06-25,4,Manual_PuddledRandom,2022-06-01,2022-07-11,2.0,2.0,Boring,Diesel,400.0,2.0,50.0,2.0,SoilApplied,3,12.0,,Broadcasting,12.0,20.0,8.0,65.0,Broadcasting,hand,2022-11-03,800.0,2022-11-19,hand,30,10,plowed_in_soil,0.1818181818181818,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Nalanda,Rajgir,25,10,2022-07-19,3,Manual_PuddledRandom,2022-06-22,2022-07-20,3.0,8.0,Boring,Electric,200.0,,,,,2,15.0,15.0,Broadcasting,15.0,15.0,,,Broadcasting,machine,2022-11-18,,2022-11-18,machine,27,40,plowed_in_soil,0.3125,True,False,True,True,True,False,False,True,True,False,False,True,,,,,,False,False,False,False,True,False,False,False,True
Vaishali,Garoul,20,20,2022-06-24,6,Manual_PuddledLine,2022-06-25,2022-07-10,2.0,20.0,Boring,Diesel,2000.0,2.0,,200.0,SoilApplied,2,40.0,30.0,SoilApplied,30.0,20.0,,,Broadcasting,hand,2022-10-20,1800.0,2022-10-30,hand,22,10,plowed_in_soil,0.9090909090909092,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True
Nalanda,Rajgir,23,23,2022-07-15,5,Manual_PuddledRandom,2022-06-27,2022-07-17,2.0,5.0,Boring,Electric,150.0,4.0,,,,2,15.0,11.0,Broadcasting,22.0,45.0,,,Broadcasting,hand,2022-12-04,1200.0,2023-01-03,machine,25,10,plowed_in_soil,0.34375,True,False,True,True,True,True,True,True,True,True,True,True,,,,,,False,False,False,False,True,False,False,False,True
Nalanda,Noorsarai,60,50,2022-07-02,5,Manual_PuddledRandom,2022-06-09,2022-07-03,1.0,8.0,Boring,Electric,150.0,5.0,1.0,,Broadcasting,1,,30.0,Broadcasting,,,,,,hand,2022-10-18,1500.0,2022-10-30,hand,22,10,plowed_in_soil,0.46875,False,False,True,False,True,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,,,,
Nalanda,Rajgir,42,42,2022-06-26,4,LineSowingAfterTillage,2022-06-26,2022-07-29,,3.0,Canal,Electric,100.0,4.0,,,,2,12.0,6.0,Broadcasting,12.0,43.0,,,Broadcasting,machine,2022-11-24,,2022-11-25,hand,28,40,plowed_in_soil,0.1875,True,False,False,False,,,,,,,,,,,,,,False,False,False,False,True,False,False,False,True
Nalanda,Rajgir,25,20,2022-07-28,5,Manual_PuddledRandom,2022-07-09,2022-07-30,2.0,5.0,Rainfed,,,3.0,1.0,,SoilApplied,2,15.0,5.0,Broadcasting,15.0,45.0,,,Broadcasting,hand,2022-11-11,900.0,2022-12-08,machine,25,10,plowed_in_soil,0.3125,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Jamui,Khaira,80,56,2022-07-22,4,Manual_PuddledLine,2022-07-03,2022-08-03,1.0,9.0,Boring,Diesel,800.0,3.0,,5.0,SoilApplied,3,35.0,,Broadcasting,30.0,25.0,28.0,65.0,Broadcasting,hand,2022-12-01,2500.0,2022-12-16,hand,21,10,plowed_in_soil,1.363636363636364,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,5,4,2022-07-12,5,Manual_PuddledRandom,2022-07-14,2022-08-10,1.0,3.0,Boring,Electric,450.0,3.0,,5.0,SoilApplied,3,,,SoilApplied,6.0,35.0,6.0,70.0,Broadcasting,hand,2022-11-16,400.0,2022-11-24,hand,30,10,plowed_in_soil,0.1363636363636364,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Jamui,Jamui,75,45,2022-06-29,2,Manual_PuddledRandom,2022-07-10,2022-08-02,4.0,9.0,Boring,Electric,3000.0,1.0,4.0,,Broadcasting,2,10.0,10.0,Broadcasting,,,,,Broadcasting,hand,2022-11-26,3000.0,2023-01-23,machine,27,10,plowed_in_soil,2.045454545454545,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
Jamui,Jamui,25,20,2022-06-30,3,Manual_PuddledRandom,2022-07-07,2022-08-24,3.0,5.0,Boring,Electric,400.0,1.0,3.0,,Broadcasting,2,16.0,16.0,Broadcasting,15.0,15.0,,,Broadcasting,hand,2022-11-21,300.0,2023-02-14,machine,26,10,plowed_in_soil,0.2727272727272727,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Gaya,Gurua,10,10,2022-07-30,6,Manual_PuddledRandom,2022-06-17,2022-08-01,1.0,3.0,Boring,Electric,80.0,3.0,1.0,1.0,SoilApplied,2,4.0,,SoilApplied,4.0,45.0,,,Broadcasting,hand,2022-12-05,480.0,2022-12-31,machine,30,10,plowed_in_soil,0.1481481481481481,True,False,True,False,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Jamui,Khaira,25,20,2022-07-22,4,Manual_PuddledRandom,2022-07-02,2022-07-25,2.0,12.0,Boring,Electric,250.0,3.0,,2.0,SoilApplied,3,13.0,,Broadcasting,13.0,26.0,13.0,65.0,Broadcasting,hand,2022-12-01,1200.0,2022-12-22,hand,21,10,plowed_in_soil,0.5909090909090909,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Gaya,Gurua,15,15,2022-06-27,8,Manual_PuddledRandom,2022-06-25,2022-07-27,2.0,2.0,Boring,,,3.0,,,,3,5.0,,Broadcasting,4.0,22.0,4.0,45.0,Broadcasting,hand,2022-11-14,120.0,2022-12-22,machine,25,10,plowed_in_soil,0.1481481481481481,True,False,True,False,True,False,False,True,True,True,True,True,,,,,,False,False,False,False,False,False,False,False,True
Jamui,Khaira,28,13,2022-07-22,4,Manual_PuddledRandom,2022-07-03,2022-07-28,2.0,3.0,Boring,Diesel,350.0,2.0,,3.0,SoilApplied,3,12.0,,Broadcasting,13.0,23.0,13.0,65.0,Broadcasting,hand,2022-12-01,1200.0,2022-12-22,hand,21,10,plowed_in_soil,0.5909090909090909,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Nalanda,Rajgir,20,8,2022-07-23,3,Manual_PuddledRandom,2022-06-25,2022-07-24,2.0,5.0,Boring,Electric,320.0,,,,,2,15.0,10.0,Broadcasting,12.0,48.0,,,Broadcasting,hand,2022-11-08,220.0,2022-12-02,hand,26,10,plowed_in_soil,0.25,True,False,True,True,True,False,False,True,True,False,False,True,,,,,,False,False,False,False,True,False,False,False,True
Jamui,Khaira,22,22,2022-07-26,3,Manual_PuddledRandom,2022-06-30,2022-07-30,4.0,2.0,Boring,Electric,,11.0,,2.0,Broadcasting,1,9.0,13.0,Broadcasting,,,,,,hand,2022-11-12,100.0,2022-12-29,machine,26,10,plowed_in_soil,0.2727272727272727,False,False,True,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,,,,
Gaya,Wazirganj,20,20,2022-07-20,4,Manual_PuddledRandom,2022-06-30,2022-07-21,2.0,3.0,Boring,Electric,50.0,3.0,3.0,,SoilApplied,2,5.0,5.0,Broadcasting,10.0,22.0,,,Broadcasting,hand,2022-11-01,100.0,2022-11-12,machine,30,10,plowed_in_soil,0.1851851851851852,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Nalanda,Rajgir,55,53,2022-07-13,6,Manual_PuddledRandom,2022-06-23,2022-07-14,2.0,10.0,Boring,Electric,500.0,4.0,6.0,,SoilApplied,2,27.0,,SoilApplied,54.0,54.0,,,Broadcasting,hand,2022-11-20,1500.0,2023-01-04,machine,24,10,plowed_in_soil,0.84375,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,5,5,2022-07-14,5,Manual_PuddledRandom,2022-07-16,2022-08-10,2.0,3.0,Boring,Electric,450.0,3.0,,6.0,SoilApplied,3,9.0,,SoilApplied,6.0,42.0,6.0,72.0,Broadcasting,hand,2022-11-16,900.0,2022-11-23,hand,30,10,plowed_in_soil,0.1363636363636364,True,False,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Gaya,Gurua,80,80,2022-06-30,6,Manual_PuddledRandom,2022-06-30,2022-07-23,2.0,,Rainfed,,,,2.0,,SoilApplied,2,20.0,,SoilApplied,10.0,40.0,,,Broadcasting,hand,2022-11-21,440.0,2022-12-03,hand,25,10,plowed_in_soil,0.3703703703703703,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Nalanda,Rajgir,50,40,2022-07-15,6,Manual_PuddledRandom,2022-06-28,2022-07-17,2.0,5.0,Boring,Electric,200.0,4.0,3.0,,SoilApplied,2,10.0,,SoilApplied,20.0,20.0,,,Broadcasting,hand,2022-12-08,600.0,2023-01-21,machine,25,10,plowed_in_soil,0.3125,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Jamui,Khaira,29,21,2022-07-23,4,Manual_PuddledRandom,2022-07-02,2022-07-29,2.0,4.0,Boring,Electric,400.0,3.0,,3.0,SoilApplied,3,15.0,,Broadcasting,16.0,23.0,15.0,65.0,Broadcasting,hand,2022-12-06,1500.0,2022-12-30,hand,23,10,plowed_in_soil,0.8181818181818182,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,14,2,2022-06-27,4,Manual_PuddledRandom,2022-06-02,2022-07-12,1.0,1.0,Boring,Electric,150.0,1.0,,1.0,SoilApplied,3,6.0,,Broadcasting,6.0,27.0,4.0,62.0,Broadcasting,hand,2022-11-06,400.0,2022-11-21,hand,30,10,plowed_in_soil,0.0909090909090909,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Nalanda,Rajgir,15,15,2022-07-19,5,Manual_PuddledRandom,2022-06-05,2022-07-20,2.0,2.0,Boring,Electric,125.0,9.0,1.0,,Broadcasting,2,5.0,10.0,Broadcasting,5.0,45.0,,,Broadcasting,hand,2022-08-23,250.0,2022-12-09,machine,25,10,plowed_in_soil,0.15625,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Jamui,Jamui,40,40,2022-07-28,4,Manual_PuddledRandom,2022-06-16,2022-08-02,4.0,1000.0,Boring,Electric,1000.0,3.0,5.0,,Broadcasting,3,,,Broadcasting,2.0,30.0,2.0,60.0,Broadcasting,hand,2022-11-25,90.0,2023-01-18,hand,30,10,plowed_in_soil,0.4545454545454545,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,,,,,,False,False,False,True
Jamui,Khaira,15,15,2022-07-25,3,Manual_PuddledRandom,2022-06-28,2022-07-28,4.0,2.0,Canal,,,10.0,,,,1,7.0,10.0,Broadcasting,,,,,,hand,2022-11-10,100.0,2022-12-21,machine,25,10,plowed_in_soil,0.2272727272727273,False,False,True,False,True,False,False,True,True,False,True,True,,,,,,False,False,False,False,True,,,,
Jamui,Khaira,20,20,2022-07-27,3,Manual_PuddledRandom,2022-06-30,2022-07-28,4.0,2.0,Canal,,,11.0,,2.0,Broadcasting,1,,10.0,Broadcasting,,,,,,hand,2022-11-12,100.0,2023-01-23,machine,28,10,plowed_in_soil,0.2272727272727273,False,False,True,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,,,,
Vaishali,Chehrakala,2,2,2022-07-17,3,Manual_PuddledRandom,2022-07-28,2022-08-20,2.0,1.0,Boring,Electric,100.0,2.0,1.0,,SoilApplied,2,2.0,2.0,Broadcasting,2.0,18.0,,,Broadcasting,hand,2022-10-31,300.0,2022-11-07,hand,27,10,plowed_in_soil,0.0454545454545454,True,False,True,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Nalanda,Noorsarai,25,20,2022-07-09,5,Manual_PuddledRandom,2022-06-20,2022-07-10,2.0,2.0,Boring,Electric,100.0,2.0,,,,2,,10.0,Broadcasting,10.0,21.0,,,Broadcasting,hand,2022-11-02,80.0,2022-11-24,hand,30,10,plowed_in_soil,0.15625,True,False,True,False,True,False,False,True,True,True,True,True,,,,,,False,False,False,False,True,False,False,False,True
Jamui,Khaira,15,15,2022-07-19,3,Manual_PuddledRandom,2022-06-30,2022-07-25,3.0,2.0,Canal,,,9.0,,,,1,8.0,,Broadcasting,,,,,,hand,2022-11-10,100.0,2023-01-08,machine,25,10,plowed_in_soil,0.2272727272727273,False,False,True,False,True,False,False,True,True,False,True,True,,,,,,False,False,False,False,False,,,,
Nalanda,Noorsarai,20,20,2022-06-28,3,Manual_PuddledRandom,2022-07-02,2022-08-01,3.0,2.0,Boring,Electric,125.0,2.0,,,,2,5.0,10.0,Broadcasting,10.0,29.0,,,Broadcasting,hand,2022-11-24,100.0,2023-01-28,machine,24,10,plowed_in_soil,0.15625,False,False,True,False,True,False,False,True,True,False,True,True,,,,,,False,False,False,False,True,False,False,False,True
Nalanda,Rajgir,18,15,2022-07-12,4,Manual_PuddledLine,2022-07-17,2022-08-16,3.0,9.0,Canal,,,,,50.0,Broadcasting,2,20.0,20.0,SoilApplied,10.0,10.0,,,Broadcasting,hand,2022-12-08,300.0,2022-12-15,hand,10,10,plowed_in_soil,0.3125,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
Gaya,Wazirganj,35,24,2022-06-29,4,Manual_PuddledRandom,2022-06-21,2022-07-18,1.0,3.0,Boring,Electric,86.0,4.0,4.0,,SoilApplied,2,3.0,3.0,Broadcasting,3.0,22.0,,,Broadcasting,hand,2022-11-01,500.0,2022-11-23,hand,24,10,plowed_in_soil,0.1851851851851852,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Jamui,Khaira,18,18,2022-07-22,3,Manual_PuddledRandom,2022-07-05,2022-07-28,4.0,,,,,4.0,1.0,,SoilApplied,3,4.0,,Broadcasting,6.0,28.0,6.0,64.0,Broadcasting,hand,2022-11-12,200.0,2022-12-14,machine,28,10,plowed_in_soil,0.1818181818181818,False,False,True,False,False,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Nalanda,Rajgir,43,32,2022-07-13,2,Broadcasting,,2022-07-28,,6.0,Boring,Electric,,3.0,,12.0,SoilApplied,3,6.0,6.0,Broadcasting,5.0,29.0,6.0,6.0,Broadcasting,machine,2022-12-24,,2022-12-24,machine,29,40,plowed_in_soil,0.15625,True,False,True,False,,,,,,,,,False,False,False,False,False,False,False,False,True,True,False,False,False,True
Jamui,Khaira,21,18,2022-07-21,4,Manual_PuddledRandom,2022-07-02,2022-07-28,1.0,3.0,Boring,Diesel,350.0,2.0,,2.0,SoilApplied,3,13.0,,Broadcasting,12.0,25.0,12.0,63.0,Broadcasting,hand,2022-12-01,1500.0,2022-12-23,hand,22,10,plowed_in_soil,0.6363636363636364,False,False,True,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Nalanda,Noorsarai,20,20,2022-07-07,4,Manual_PuddledRandom,2022-06-19,2022-07-10,1.0,3.0,Boring,Electric,120.0,1.0,,,,2,6.0,12.0,Broadcasting,6.0,19.0,,,Broadcasting,hand,2022-11-04,300.0,2023-01-23,machine,25,10,plowed_in_soil,0.1875,True,False,True,False,True,False,False,True,True,False,False,True,,,,,,False,False,False,False,True,False,False,False,True
Jamui,Jamui,20,10,2022-07-03,3,Manual_PuddledRandom,2022-07-06,2022-08-02,3.0,4.0,Boring,Electric,510.0,1.0,28.0,,Broadcasting,1,20.0,20.0,Broadcasting,,,,,,hand,2022-11-16,300.0,2023-02-25,machine,24,10,plowed_in_soil,0.2727272727272727,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,,,,
Jamui,Khaira,40,40,2022-07-20,3,Manual_PuddledLine,2022-07-04,2022-07-25,2.0,,,,,5.0,,2.0,SoilApplied,3,6.0,,Broadcasting,9.0,25.0,6.0,60.0,Broadcasting,hand,2022-11-10,150.0,2022-12-17,machine,28,10,plowed_in_soil,0.2727272727272727,False,False,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Nalanda,Rajgir,30,29,2022-06-13,6,Manual_PuddledRandom,2022-06-13,2022-07-14,2.0,15.0,Boring,Electric,150.0,2.0,500.0,,Broadcasting,2,8.0,8.0,Broadcasting,12.0,25.0,,,Broadcasting,hand,2022-11-05,475.0,2022-11-10,hand,22,10,plowed_in_soil,0.3125,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Vaishali,Mahua,16,14,2022-07-04,6,Manual_PuddledLine,2022-06-15,2022-07-10,2.0,2.0,Boring,Diesel,,,,4.0,SoilApplied,2,15.0,,SoilApplied,10.0,35.0,,,Broadcasting,hand,2022-10-15,,2022-10-25,hand,5,10,plowed_in_soil,0.1363636363636364,True,False,True,True,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Nalanda,Rajgir,30,30,2022-06-11,6,Manual_PuddledRandom,2022-06-13,2022-07-15,2.0,15.0,Boring,Electric,120.0,2.0,500.0,,Broadcasting,2,8.0,8.0,Broadcasting,6.0,23.0,,,Broadcasting,hand,2022-11-05,580.0,2022-11-10,hand,22,10,plowed_in_soil,0.25,False,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Jamui,Khaira,32,16,2022-07-26,4,Manual_PuddledLine,2022-07-03,2022-07-28,1.0,4.0,Boring,Diesel,350.0,2.0,,3.0,SoilApplied,3,10.0,,Broadcasting,16.0,25.0,16.0,65.0,Broadcasting,hand,2022-12-01,1500.0,2022-12-21,hand,22,10,plowed_in_soil,0.7272727272727273,False,False,True,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Jamui,Jamui,8,8,2022-07-28,4,Manual_PuddledRandom,2022-06-24,2022-08-02,10.0,5.0,Boring,Electric,500.0,2.0,,,,2,10.0,10.0,Broadcasting,10.0,30.0,,,Broadcasting,hand,2022-11-15,300.0,2022-12-23,machine,27,10,plowed_in_soil,0.1363636363636364,False,False,True,False,True,False,True,False,False,False,True,True,,,,,,False,False,False,False,True,False,False,False,True
Nalanda,Rajgir,36,36,2022-07-25,5,Manual_PuddledRandom,2022-07-08,2022-08-09,2.0,,Rainfed,,,5.0,1.0,,SoilApplied,2,15.0,5.0,Broadcasting,15.0,40.0,,,Broadcasting,hand,2022-11-18,900.0,2022-12-16,machine,21,10,plowed_in_soil,0.3125,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Nalanda,Rajgir,30,30,2022-07-09,6,Manual_PuddledRandom,2022-06-11,2022-07-11,2.0,8.0,Boring,Electric,100.0,2.0,600.0,,Broadcasting,2,10.0,,Broadcasting,10.0,23.0,,,Broadcasting,hand,2022-11-06,420.0,2022-11-12,hand,23,10,plowed_in_soil,0.25,False,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Gaya,Wazirganj,34,28,2022-07-02,4,Manual_PuddledRandom,2022-06-20,2022-07-19,2.0,4.0,Boring,Electric,98.0,4.0,3.0,,SoilApplied,2,3.0,3.0,Broadcasting,3.0,26.0,,,Broadcasting,hand,2022-10-28,400.0,2022-11-26,machine,25,10,plowed_in_soil,0.1481481481481481,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Jamui,Khaira,13,10,2022-07-22,4,Manual_PuddledRandom,2022-07-01,2022-07-27,1.0,3.0,Boring,Diesel,250.0,2.0,,2.0,SoilApplied,3,10.0,,Broadcasting,8.0,25.0,8.0,65.0,Broadcasting,hand,2022-12-01,800.0,2022-12-16,hand,22,10,plowed_in_soil,0.3636363636363636,False,False,True,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Nalanda,Noorsarai,40,20,2022-07-19,5,Manual_PuddledRandom,2022-06-24,2022-07-22,2.0,5.0,Boring,Electric,200.0,1.0,,,,2,15.0,,SoilApplied,20.0,20.0,,,Broadcasting,hand,2022-11-08,800.0,2022-12-02,machine,30,10,plowed_in_soil,0.3125,True,False,True,False,True,False,False,True,True,True,False,True,,,,,,False,False,False,False,False,False,False,False,True
Nalanda,Rajgir,60,50,2022-07-16,6,Manual_PuddledRandom,2022-06-26,2022-07-17,2.0,10.0,Boring,Electric,250.0,4.0,5.0,,SoilApplied,2,15.0,,SoilApplied,30.0,30.0,,,Broadcasting,hand,2022-11-25,900.0,2023-01-03,machine,25,10,plowed_in_soil,0.46875,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,14,5,2022-07-06,3,Manual_PuddledRandom,2022-06-30,2022-07-22,2.0,1.0,Boring,Diesel,,2.0,,,,2,10.0,,SoilApplied,6.0,35.0,,,Broadcasting,hand,2022-10-20,,2022-10-25,hand,28,10,plowed_in_soil,0.0909090909090909,True,False,True,True,True,True,True,False,True,False,True,True,,,,,,False,False,False,False,False,False,False,False,True
