District,Block,CultLand,CropCultLand,CropTillageDepth,CropEstMethod,SeedlingsPerPit,TransplantingIrrigationHours,TransplantingIrrigationSource,TransplantingIrrigationPowerSource,TransIrriCost,StandingWater,Ganaura,CropOrgFYM,PCropSolidOrgFertAppMethod,NoFertilizerAppln,BasalDAP,BasalUrea,MineralFertAppMethod,1tdUrea,1appDaysUrea,2tdUrea,2appDaysUrea,MineralFertAppMethod.1,Harv_method,Harv_hand_rent,Threshing_method,Residue_length,Residue_perc,Stubble_use,Acre,LandPreparationMethodFourWheelTracRotavator,LandPreparationMethodOther,LandPreparationMethodTractorPlough,LandPreparationMethodWetTillagePuddling,NursDetFactorIrrigWaterAvailability,NursDetFactorLabourAvailability,NursDetFactorPreMonsoonShowers,NursDetFactorSeedAvailability,TransDetFactorIrrigWaterAvailability,TransDetFactorLaborAvailability,TransDetFactorRainArrival,TransDetFactorSeedlingAge,OrgFertilizersGanaura,OrgFertilizersGhanajeevamrit,OrgFertilizersPoultryManure,OrgFertilizersPranamrit,OrgFertilizersVermiCompost,CropbasalFertsNPK,CropbasalFertsNPKS,CropbasalFertsOther,CropbasalFertsSSP,CropbasalFertsUrea,FirstTopDressFertNPKS,FirstTopDressFertOther,FirstTopDressFertSSP,FirstTopDressFertUrea,CropTillageDateYear,CropTillageDateDayOfYearSin,CropTillageDateDayOfYearCos,RcNursEstDateYear,RcNursEstDateDayOfYearSin,RcNursEstDateDayOfYearCos,SeedingSowingTransplantingYear,SeedingSowingTransplantingDayOfYearSin,SeedingSowingTransplantingDayOfYearCos,Harv_dateYear,Harv_dateDayOfYearSin,Harv_dateDayOfYearCos,Threshing_dateYear,Threshing_dateDayOfYearSin,Threshing_dateDayOfYearCos,Yield
Nalanda,Rajgir,9.0,9.0,4.0,Manual_PuddledRandom,3.0,4.0,Boring,Electric,50.0,2.0,,,,2.0,10.0,10.0,Broadcasting,10.0,35.0,,,Broadcasting,machine,,machine,25.0,40.0,plowed_in_soil,0.22727272727273,False,False,True,True,True,False,False,False,True,False,True,True,,,,,,False,False,False,False,True,False,False,False,True,2022.0,-0.4093559588156211,-0.9441875088341994,2022.0,0.48627270710869,-0.8738071036110808,2022.0,-0.3294084822245302,-0.9192859697186104,2022.0,-0.5667017562911184,0.6254105729852457,2023.0,0.6616346182422783,0.749826401204568,550.0
Nalanda,Rajgir,5.0,5.0,4.0,Manual_PuddledRandom,2.0,,,,,3.0,,,SoilApplied,2.0,7.0,5.0,Broadcasting,2.0,27.0,,,Broadcasting,hand,100.0,machine,25.0,10.0,plowed_in_soil,0.3125,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,-0.0430222330045303,-0.99907411510223,2022.0,0.1966728897935764,-0.9646141756912436,2022.0,-0.1116590071216944,-0.99167731989929,2022.0,-0.4937755501599774,0.6387494220515268,2023.0,0.385663406243607,0.9291414114031744,420.0
Nalanda,Rajgir,20.0,20.0,4.0,Manual_PuddledRandom,2.0,3.0,Boring,Electric,600.0,2.0,,,,3.0,6.0,,Broadcasting,10.0,35.0,,,Broadcasting,hand,1600.0,hand,27.0,10.0,plowed_in_soil,0.2272727272727273,True,False,True,False,True,False,True,True,True,True,True,True,,,,,,False,False,False,False,False,False,False,False,True,2022.0,-0.3456123126707333,-0.9497178427914316,2022.0,0.025818440227133,-0.9996666485105112,2022.0,-0.4093559588156211,-0.9646141756912436,2022.0,-0.9455963874271428,0.3253420847119795,2022.0,-0.9455963874271428,0.3253420847119795,1700.0
Nalanda,Rajgir,25.0,25.0,6.0,Manual_PuddledRandom,4.0,5.0,Boring,Diesel,1000.0,3.0,4.0,,Broadcasting,2.0,10.0,10.0,Broadcasting,15.0,35.0,,,Broadcasting,hand,1000.0,machine,30.0,10.0,plowed_in_soil,0.1363636363636364,True,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,-0.5012418134457756,-0.9192859697186104,2022.0,0.2303056702306122,-0.973118337233262,2022.0,-0.3617137307297674,-0.9322892131745134,2022.0,-0.661634618242279,0.6387494220515268,2022.0,-0.3856634062436074,0.935367949313148,400.0
Jamui,Khaira,20.0,20.0,5.0,Manual_PuddledRandom,2.0,3.0,Boring,Electric,1000.0,2.0,5.0,,SoilApplied,3.0,10.0,,Broadcasting,10.0,30.0,10.0,,Broadcasting,hand,1000.0,machine,25.0,10.0,plowed_in_soil,0.22727272727273,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.1116590071216944,-0.9955213724144752,2022.0,0.077386479233463,-0.993746580436178,2022.0,-0.3294084822245302,-0.9383773917408642,2022.0,-0.8406184056344783,0.7025274741691566,2022.0,-0.3856634062436074,0.9353679493131484,800.0
Jamui,Jamui,30.0,30.0,6.0,Manual_PuddledRandom,2.0,3.0,Boring,Electric,500.0,2.0,5.0,,Broadcasting,2.0,10.0,10.0,Broadcasting,10.0,25.0,,,Broadcasting,hand,400.0,machine,25.0,10.0,plowed_in_soil,0.1818181818181818,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,-0.2135209154397959,-0.9769384927771816,2022.0,0.060213277365793,-0.9981855344718586,2022.0,-0.3777079652039646,-0.92592477719385,2022.0,-0.7909456567567774,0.6118864012687242,2023.0,0.1882267098432442,0.9821256058680006,375.0
Jamui,Jamui,30.0,30.0,6.0,Manual_PuddledRandom,2.0,2.0,Boring,Electric,200.0,1.0,,,SoilApplied,3.0,20.0,20.0,Broadcasting,20.0,30.0,,,Broadcasting,hand,150.0,machine,25.0,10.0,plowed_in_soil,0.18181818181818,True,False,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,-0.1457991969198744,-0.9837092937736098,2022.0,0.1966728897935764,-0.980469160361632,2022.0,-0.3294084822245302,-0.9441875088341994,2022.0,-0.5808002734538014,0.6118864012687242,2022.0,-0.594726686960764,0.998666816288476,1500.0
Jamui,Jamui,10.0,10.0,5.0,Manual_PuddledRandom,1.0,3.0,Boring,Electric,400.0,3.0,,,Broadcasting,3.0,9.0,,Broadcasting,9.0,22.0,,,Broadcasting,hand,200.0,machine,25.0,10.0,plowed_in_soil,0.0909090909090909,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.1287481774525806,-0.9955213724144752,2022.0,0.060213277365793,-0.9981855344718586,2022.0,-0.4711595076738639,-0.8900275764346766,2022.0,-0.6744436188329457,0.6118864012687242,2022.0,-0.1372787721132651,0.9905324521322229,580.0
Nalanda,Rajgir,10.0,10.0,4.0,Manual_PuddledRandom,2.0,2.0,Boring,Electric,500.0,2.0,5.0,,SoilApplied,2.0,10.0,,Broadcasting,10.0,25.0,,,Broadcasting,hand,480.0,hand,30.0,10.0,plowed_in_soil,0.625,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.1116590071216944,-0.993746580436178,2022.0,0.1287481774525813,-0.993746580436178,2022.0,-0.4093559588156211,-0.92592477719385,2022.0,-0.5667017562911184,0.7146733860429608,2023.0,0.3212696616923644,0.946987753076075,410.0
Nalanda,Rajgir,20.0,20.0,4.0,Manual_PuddledRandom,2.0,5.0,Boring,Electric,50.0,1.0,,1.0,SoilApplied,3.0,10.0,,Broadcasting,10.0,45.0,10.0,65.0,Broadcasting,hand,400.0,hand,30.0,10.0,plowed_in_soil,0.4545454545454545,True,False,True,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.0602132773657927,-0.9981855344718586,2022.0,0.1797665857255624,-0.9893142039703664,2022.0,-0.1966728897935762,-0.9383773917408642,2022.0,-0.5808002734538014,0.6387494220515268,2022.0,-0.2884824328806098,0.9668478136052772,420.0
Nalanda,Rajgir,10.0,10.0,4.0,Manual_PuddledRandom,1.0,5.0,Boring,Electric,150.0,1.0,,,SoilApplied,3.0,7.0,,Broadcasting,7.0,20.0,,,Broadcasting,hand,200.0,hand,27.0,10.0,plowed_in_soil,0.625,True,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.3456123126707333,-0.9383773917408642,2022.0,0.1797665857255624,-0.986657932891657,2022.0,-0.5012418134457756,-0.8738071036110807,2022.0,-0.8498170915275277,0.2428497220959358,2022.0,-0.7694148268839381,0.6518989958787125,320.0
Vaishali,Mahua,20.0,20.0,5.0,Manual_PuddledRandom,1.0,3.0,Canal,Electric,,3.0,4.0,,SoilApplied,2.0,9.0,9.0,Broadcasting,9.0,6.0,,,Broadcasting,hand,300.0,machine,25.0,10.0,plowed_in_soil,0.2272727272727273,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,-0.3294084822245302,-0.9192859697186104,2022.0,0.0430222330045305,-0.99907411510223,2022.0,-0.2802306751992161,-0.9599326896597444,2022.0,-0.5808002734538014,0.8140460935082175,2022.0,0.3375228995941133,0.9668478136052772,800.0
Vaishali,Chehrakala,52.0,50.0,3.0,Manual_PuddledRandom,3.0,2.0,Boring,Diesel,400.0,3.0,2.0,,SoilApplied,2.0,,,Broadcasting,42.0,25.0,,,Broadcasting,hand,400.0,hand,25.0,10.0,plowed_in_soil,0.22727272727273,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,-0.3131070409358267,-0.9497178427914316,2022.0,0.077386479233463,-0.9955213724144752,2022.0,-0.2303056702306119,-0.9441875088341994,2022.0,-0.7236440382959123,0.4211008707960891,2023.0,-0.1202080448993527,0.9880226656636976,490.0
Jamui,Jamui,20.0,15.0,4.0,Manual_PuddledRandom,2.0,2.0,Boring,Electric,300.0,3.0,,,SoilApplied,2.0,10.0,,Broadcasting,15.0,45.0,,,Broadcasting,hand,600.0,machine,25.0,10.0,plowed_in_soil,0.1363636363636364,True,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.3456123126707333,-0.9383773917408642,2022.0,0.025818440227133,-0.9996666485105112,2022.0,-0.5160623910158526,-0.8565509959010037,2022.0,-0.6354323008901775,0.8140460935082175,2022.0,-0.0516196672232541,0.9994074007397048,420.0
Jamui,Jamui,30.0,30.0,4.0,Manual_PuddledRandom,2.0,2.0,Boring,Electric,150.0,3.0,,,,2.0,15.0,,Broadcasting,15.0,35.0,,,Broadcasting,hand,120.0,machine,30.0,10.0,plowed_in_soil,0.625,False,False,True,False,True,True,True,True,True,False,True,True,,,,,,False,False,False,False,False,False,False,False,True,2022.0,-0.1116590071216944,-0.9970011699250152,2022.0,0.0086069968886886,-0.9999629591162656,2022.0,-0.4711595076738639,-0.9322892131745134,2022.0,-0.9338372288229252,0.3253420847119795,2022.0,-0.8758917051442433,0.3253420847119795,656.0
Gaya,Wazirganj,20.0,25.0,5.0,Manual_PuddledRandom,8.0,4.0,Boring,Electric,450.0,4.0,4.0,,Broadcasting,3.0,10.0,,Broadcasting,10.0,23.0,,,Broadcasting,hand,100.0,machine,23.0,10.0,plowed_in_soil,0.074074074074074,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.0945367498171993,-0.9970011699250152,2022.0,0.0086069968886886,-0.9999629591162656,2022.0,-0.5595892624101763,-0.8653072543632061,2022.0,-0.7116566222817751,0.6518989958787125,2023.0,-0.2719581575341052,0.7025274741691566,200.0
Jamui,Khaira,25.0,15.0,7.0,Manual_PuddledRandom,1.0,5.0,Boring,Electric,200.0,5.0,4.0,1.0,SoilApplied,3.0,15.0,,Broadcasting,15.0,25.0,10.0,60.0,Broadcasting,hand,600.0,hand,30.0,10.0,plowed_in_soil,0.18181818181818,True,False,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,0.2303056702306122,-0.9383773917408642,2022.0,0.440518784350495,-0.8977433935342336,2022.0,-0.2303056702306119,-0.9123747579707274,2022.0,-0.8406184056344783,0.8695893893466109,2022.0,-0.5808002734538014,0.6387494220515268,875.0
Jamui,Jamui,40.0,40.0,4.0,Manual_PuddledRandom,2.0,3.0,Boring,Diesel,300.0,3.0,,2.0,SoilApplied,3.0,,,Broadcasting,10.0,40.0,10.0,60.0,Broadcasting,hand,1600.0,hand,28.0,10.0,plowed_in_soil,0.15625,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.3456123126707333,-0.9192859697186104,2022.0,0.1116590071216951,-0.993746580436178,2022.0,-0.0945367498171993,-0.99167731989929,2022.0,-0.780295851070776,0.6254105729852457,2023.0,-0.7694148268839381,0.6387494220515268,100.0
Jamui,Khaira,8.0,8.0,4.0,Manual_PuddledRandom,2.0,5.0,Boring,Electric,500.0,2.0,1.0,,Broadcasting,2.0,15.0,15.0,Broadcasting,15.0,25.0,,,Broadcasting,hand,100.0,machine,22.0,10.0,plowed_in_soil,0.15625,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,-0.3131070409358267,-0.9497178427914316,2022.0,-0.0602132773657927,-0.9981855344718586,2022.0,-0.5160623910158526,-0.8565509959010037,2022.0,-0.7694148268839381,0.6387494220515268,2022.0,-0.8758917051442433,0.6648553979642867,280.0
Nalanda,Rajgir,5.0,5.0,4.0,Manual_PuddledRandom,1.0,4.0,Boring,Electric,400.0,1.0,,,Broadcasting,2.0,4.0,4.0,Broadcasting,4.0,45.0,,,Broadcasting,hand,350.0,machine,26.0,10.0,plowed_in_soil,0.25,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,-0.3617137307297674,-0.9322892131745134,2022.0,-0.1116590071216944,-0.9955213724144752,2022.0,-0.5160623910158526,-0.8565509959010037,2022.0,-0.594726686960764,0.6118864012687242,2022.0,-0.304921224656289,0.9994074007397048,480.0
Nalanda,Rajgir,45.0,45.0,4.0,Manual_PuddledRandom,2.0,4.0,Boring,Diesel,,1.0,1.0,3.0,SoilApplied,2.0,6.0,,Broadcasting,6.0,30.0,6.0,60.0,Broadcasting,hand,90.0,hand,30.0,10.0,plowed_in_soil,0.0454545454545454,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,0.1116590071216951,-0.993746580436178,2022.0,0.025818440227133,-0.9996666485105112,2022.0,-0.1797665857255621,-0.9837092937736098,2022.0,-0.9455963874271428,0.3253420847119795,2022.0,-0.0172133561558352,0.9905324521322229,450.0
Nalanda,Noorsarai,30.0,30.0,4.0,Manual_PuddledRandom,1.0,6.0,Boring,Electric,300.0,2.0,2.0,,SoilApplied,2.0,10.0,,Broadcasting,20.0,30.0,,,Broadcasting,hand,300.0,machine,25.0,10.0,plowed_in_soil,0.625,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.008606996888688,-0.9999629591162656,2022.0,0.0086069968886886,-0.9999629591162656,2022.0,-0.4405187843504952,-0.8977433935342336,2022.0,-0.8214765533024145,0.3253420847119795,2022.0,-0.661634618242279,0.886070621534138,4.0
Jamui,Jamui,6.0,6.0,6.0,Manual_PuddledRandom,3.0,3.0,Boring,Electric,500.0,3.0,,2.0,SoilApplied,2.0,8.0,8.0,Broadcasting,7.0,23.0,,,Broadcasting,hand,400.0,machine,30.0,10.0,plowed_in_soil,0.625,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,-0.0430222330045303,-0.99907411510223,2022.0,0.060213277365793,-0.9981855344718586,2022.0,-0.3456123126707333,-0.9383773917408642,2022.0,-0.8498170915275277,0.4054257283599973,2023.0,-0.1031016974474354,0.9927487224577402,404.0
Nalanda,Noorsarai,30.0,23.0,3.0,Manual_PuddledRandom,2.0,8.0,Boring,Electric,200.0,3.0,,,,1.0,10.0,10.0,Broadcasting,,,,,,hand,500.0,hand,25.0,10.0,plowed_in_soil,0.3125,True,False,True,False,True,False,True,False,True,False,True,True,,,,,,False,False,False,False,True,,,,,2022.0,0.077386479233463,-0.99167731989929,2022.0,0.1628070129385171,-0.986657932891657,2022.0,-0.1628070129385164,-0.9866579328916572,2022.0,-0.9338372288229252,0.4211008707960891,2022.0,-0.0688024268023206,0.749826401204568,330.0
Jamui,Khaira,120.0,120.0,4.0,Manual_PuddledRandom,2.0,,Rainfed,,,,,,SoilApplied,1.0,10.0,10.0,Broadcasting,,,,,Broadcasting,machine,,machine,25.0,40.0,plowed_in_soil,0.2272727272727273,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2022.0,-0.1116590071216944,-0.993746580436178,2022.0,0.1797665857255624,-0.9893142039703664,2022.0,-0.1966728897935762,-0.92592477719385,2022.0,-0.8214765533024145,0.7383263540031063,2022.0,-0.8498170915275277,0.8520775211013093,555.0
Gaya,Gurua,25.0,25.0,4.0,Manual_PuddledRandom,3.0,2.0,Boring,Electric,150.0,5.0,1.0,,SoilApplied,2.0,4.0,,Broadcasting,4.0,25.0,,,Broadcasting,hand,900.0,machine,27.0,10.0,plowed_in_soil,0.15625,False,False,True,False,True,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.3777079652039646,-0.9123747579707274,2022.0,0.3456123126707335,-0.973118337233262,2022.0,-0.5160623910158526,-0.8653072543632061,2022.0,-0.622046748440868,0.14155799196919874,2022.0,-0.0172133561558352,0.9994074007397048,480.0
Jamui,Jamui,20.0,20.0,4.0,Manual_PuddledRandom,1.0,5.0,Boring,Electric,900.0,2.0,1.0,,Broadcasting,2.0,10.0,10.0,Broadcasting,10.0,45.0,,,Broadcasting,hand,900.0,machine,30.0,10.0,plowed_in_soil,0.3125,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,-0.4093559588156211,-0.9383773917408642,2022.0,0.1116590071216951,-0.9955213724144752,2022.0,-0.3617137307297674,-0.9322892131745134,2022.0,-0.5667017562911184,0.5842981736283683,2023.0,-0.2553532951161881,0.9226395488404876,500.0
Jamui,Jamui,9.0,9.0,3.0,Manual_PuddledRandom,2.0,10.0,Boring,Electric,100.0,2.0,2.0,,Broadcasting,2.0,10.0,5.0,Broadcasting,10.0,45.0,,,Broadcasting,hand,120.0,machine,30.0,10.0,plowed_in_soil,0.13636363636364,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,-0.0602132773657927,-0.9981855344718586,2022.0,0.060213277365793,-0.9981855344718586,2022.0,-0.3777079652039646,-0.92592477719385,2022.0,-0.7236440382959123,0.3253420847119795,2023.0,0.8996308696522434,0.341570769167856,600.0
Jamui,Khaira,20.0,20.0,5.0,Manual_PuddledRandom,4.0,5.0,Boring,Electric,100.0,1.0,,,SoilApplied,2.0,5.0,5.0,Broadcasting,5.0,45.0,,,Broadcasting,hand,900.0,hand,25.0,10.0,plowed_in_soil,0.1818181818181818,True,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,-0.008606996888688,-0.9999629591162656,2022.0,0.2303056702306122,-0.9646141756912436,2022.0,-0.655156357209085,-0.7554933140726804,2022.0,-0.3856634062436074,0.2428497220959358,2023.0,-0.1202080448993527,0.9880226656636976,240.0
Gaya,Gurua,18.0,18.0,4.0,Manual_PuddledRandom,3.0,3.0,Boring,Electric,150.0,3.0,,,,2.0,10.0,,Broadcasting,10.0,25.0,,65.0,Broadcasting,hand,100.0,machine,30.0,10.0,plowed_in_soil,0.375,False,False,True,False,True,False,False,False,True,True,True,True,,,,,,False,False,False,False,False,False,False,False,True,2022.0,-0.4093559588156211,-0.980469160361632,2022.0,0.1966728897935764,-0.973118337233262,2022.0,-0.1966728897935762,-0.9192859697186104,2022.0,-0.5086709438521042,0.726607524768565,2022.0,-0.4327755925504317,0.9015016841318838,300.0
Jamui,Jamui,14.0,14.0,4.0,Manual_PuddledRandom,1.0,2.0,Boring,Electric,500.0,2.0,,,SoilApplied,3.0,8.0,,Broadcasting,8.0,42.0,8.0,60.0,Broadcasting,hand,100.0,hand,30.0,10.0,plowed_in_soil,0.1851851851851852,True,False,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.1116590071216944,-0.993746580436178,2022.0,0.2303056702306122,-0.973118337233262,2022.0,-0.3935902766564664,-0.92592477719385,2022.0,-0.8214765533024145,0.5702422926917867,2022.0,-0.7116566222817751,0.8609610158889945,400.0
Nalanda,Rajgir,20.0,20.0,4.0,Manual_PuddledRandom,2.0,1.0,Boring,Electric,400.0,2.0,1.0,,SoilApplied,2.0,10.0,,Broadcasting,10.0,25.0,,,Broadcasting,hand,500.0,machine,26.0,10.0,plowed_in_soil,0.375,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.1116590071216944,-0.99167731989929,2022.0,0.1116590071216951,-0.9955213724144752,2022.0,-0.3935902766564664,-0.8900275764346766,2022.0,-0.8406184056344783,0.5702422926917867,2023.0,-0.7469720876965551,0.6648553979642867,2100.0
Jamui,Khaira,60.0,30.0,6.0,Manual_PuddledRandom,1.0,1.0,Canal,Electric,120.0,1.0,3.0,,SoilApplied,2.0,15.0,,Broadcasting,15.0,25.0,,,Broadcasting,hand,1000.0,machine,30.0,10.0,plowed_in_soil,0.13636363636364,False,False,True,False,True,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.0430222330045303,-0.99907411510223,2022.0,0.1797665857255624,-0.9837092937736098,2022.0,-0.2967128192734901,-0.9322892131745134,2022.0,-0.5380051715382992,0.5560174366570446,2023.0,-0.2719581575341052,0.9668478136052772,900.0
Nalanda,Rajgir,25.0,25.0,4.0,Manual_PuddledRandom,1.0,5.0,Boring,Electric,300.0,2.0,,,SoilApplied,3.0,2.0,,Broadcasting,2.0,30.0,2.0,60.0,Broadcasting,hand,400.0,machine,26.0,10.0,plowed_in_soil,0.1363636363636364,False,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.4711595076738639,-0.8820480249558535,2022.0,0.025818440227133,-0.9996666485105112,2022.0,-0.1628070129385164,-0.9893142039703664,2022.0,-0.780295851070776,0.6387494220515268,2022.0,-0.1372787721132651,0.8695893893466109,280.0
Jamui,Jamui,30.0,30.0,4.0,Manual_PuddledRandom,2.0,5.0,Boring,Electric,180.0,2.0,,,SoilApplied,2.0,10.0,10.0,Broadcasting,10.0,45.0,,,Broadcasting,hand,200.0,machine,30.0,10.0,plowed_in_soil,0.3125,True,False,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,-0.0258184402271323,-0.9996666485105112,2022.0,0.1966728897935764,-0.938377391740864,2022.0,-0.5452404385406507,-0.7883050558305253,2022.0,-0.7236440382959123,0.749826401204568,2023.0,0.8996308696522434,0.9413173175128472,480.0
Vaishali,Mahua,5.0,5.0,4.0,Manual_PuddledRandom,2.0,3.0,Boring,Electric,120.0,2.0,,,SoilApplied,3.0,3.0,,Broadcasting,3.0,30.0,3.0,60.0,Broadcasting,hand,200.0,machine,30.0,10.0,plowed_in_soil,0.13636363636364,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.3935902766564664,-0.9192859697186104,2022.0,0.0086069968886886,-0.9999629591162656,2022.0,-0.4405187843504952,-0.8977433935342336,2022.0,-0.5808002734538014,0.8239230057575536,2022.0,-0.4937755501599774,0.9291414114031744,180.0
Nalanda,Rajgir,100.0,100.0,4.0,Manual_PuddledRandom,3.0,4.0,Boring,Electric,140.0,1.0,5.0,,Broadcasting,2.0,30.0,30.0,Broadcasting,30.0,30.0,,,Broadcasting,hand,300.0,machine,30.0,10.0,plowed_in_soil,0.1818181818181818,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.008606996888688,-0.9999629591162656,2022.0,0.1457991969198751,-0.9893142039703664,2022.0,-0.3935902766564664,-0.9192859697186104,2022.0,-0.8214765533024145,0.5702422926917867,2023.0,-0.2884824328806098,0.8140460935082175,400.0
Vaishali,Mahua,5.0,5.0,5.0,Manual_PuddledRandom,2.0,5.0,Boring,Electric,150.0,1.0,,,Broadcasting,3.0,4.0,4.0,Broadcasting,4.0,30.0,4.0,60.0,Broadcasting,hand,400.0,machine,27.0,10.0,plowed_in_soil,0.1851851851851852,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,-0.4250003399695539,-0.9051931898913976,2022.0,0.1628070129385171,-0.9893142039703664,2022.0,-0.4250003399695539,-0.9051931898913976,2022.0,-0.7694148268839381,0.6387494220515268,2022.0,-0.7116566222817751,0.946987753076075,500.0
Gaya,Wazirganj,20.0,10.0,4.0,Manual_PuddledRandom,3.0,3.0,Boring,Electric,300.0,3.0,4.0,,SoilApplied,2.0,10.0,,Broadcasting,5.0,30.0,,,Broadcasting,hand,600.0,hand,30.0,10.0,plowed_in_soil,0.3703703703703,False,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,0.3294084822245304,-0.9441875088341992,2022.0,0.1116590071216951,-0.9955213724144752,2022.0,-0.3456123126707333,-0.9441875088341994,2022.0,-0.8498170915275277,0.5416278206559811,2022.0,-0.661634618242279,0.749826401204568,640.0
Nalanda,Rajgir,30.0,30.0,4.0,Manual_PuddledLine,2.0,6.0,Boring,Electric,,1.0,,,,2.0,10.0,10.0,Broadcasting,10.0,30.0,,,Broadcasting,hand,100.0,machine,28.0,10.0,plowed_in_soil,0.625,False,False,True,False,True,True,True,True,True,True,True,True,,,,,,False,False,False,False,True,False,False,False,True,2022.0,0.2470221804809355,-0.9051931898913976,2022.0,0.1287481774525813,-0.993746580436178,2022.0,-0.2802306751992161,-0.9599326896597444,2022.0,-0.8498170915275277,0.6387494220515268,2023.0,-0.0344216116227458,0.9994074007397048,200.0
Vaishali,Mahua,20.0,20.0,4.0,Manual_PuddledRandom,2.0,3.0,Boring,Diesel,200.0,1.0,,,,1.0,10.0,10.0,Broadcasting,,,,,,hand,90.0,hand,25.0,10.0,plowed_in_soil,0.3125,False,False,True,False,True,True,True,True,True,True,True,True,,,,,,False,False,False,False,True,,,,,2022.0,-0.2135209154397959,-0.9769384927771816,2022.0,0.48627270710869,-0.8738071036110808,2022.0,-0.0602132773657927,-0.9981855344718586,2022.0,-0.9455963874271428,0.5270777086423724,2022.0,-0.970063921851507,0.6518989958787125,100.0
Nalanda,Rajgir,30.0,30.0,6.0,Manual_PuddledRandom,2.0,4.0,Boring,Electric,400.0,2.0,,3.0,SoilApplied,2.0,2.0,,Broadcasting,2.0,40.0,,,Broadcasting,hand,200.0,machine,30.0,10.0,plowed_in_soil,0.15625,True,False,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,0.4093559588156213,-0.9383773917408642,2022.0,0.1116590071216951,-0.9955213724144752,2022.0,-0.3777079652039646,-0.92592477719385,2022.0,-0.935367949313148,0.4054257283599973,2022.0,-0.9141279881853336,0.3253420847119795,405.0
